hour,plan_spend,fact_spend,plan_kpi,fact_kpi,top_cap,top_spend
86,211998.09,203261.38,751.234,978,1241.46,1241.31
87,214479.64,205781.11,759.660,988,1065.02,1064.93
88,216684.73,208000.96,767.152,999,1060.22,1060.22
89,218644.39,209983.33,773.813,1013,866.61,866.46
90,220480.49,211832.76,780.064,1017,794.09,794.03
91,222178.17,213503.02,785.832,1021,816.63,816.52
92,223796.83,215068.99,791.320,1023,836.96,836.95
93,225379.14,216604.27,796.665,1033,841.40,841.24
94,226978.27,218171.78,802.039,1040,883.41,883.28
95,228571.43,219730.44,807.376,1045,930.04,930.02
96,230258.03,221419.84,813.007,1050,854.68,854.63
97,232058.86,223225.70,818.999,1056,938.83,938.69
98,233970.65,225156.26,825.336,1061,928.38,928.27
99,236064.10,227268.21,832.250,1072,1069.59,1069.55
100,238357.11,229582.95,839.792,1080,1266.77,1266.63
101,240878.08,232134.25,848.048,1097,1452.14,1452.12
102,243635.62,234924.86,857.047,1115,1616.49,1616.41
103,246656.40,237936.46,866.861,1131,1494.09,1494.07
104,249845.36,241112.51,877.189,1150,1604.39,1604.34
105,253221.40,244411.00,888.084,1161,1729.58,1729.56
106,256622.99,247789.11,899.037,1170,1724.49,1724.32
107,260046.87,251196.88,910.043,1188,1726.34,1726.26
108,263288.51,254446.31,920.446,1199,1691.92,1691.86
109,266367.65,257533.01,930.316,1213,1523.06,1522.95
110,269140.95,260335.48,939.214,1224,1300.67,1300.53
111,271622.49,262851.10,947.168,1231,1117.89,1117.86
112,273827.59,265037.77,954.228,1239,1234.79,1234.78
113,275787.25,266970.10,960.496,1247,1044.95,1044.79
114,277623.35,268762.42,966.364,1250,934.98,934.91
115,279321.03,270384.28,971.780,1258,930.00,929.93
116,280939.69,271924.64,976.933,1266,897.88,897.77
117,282521.99,273459.92,981.957,1269,845.92,845.91
118,284121.12,275028.97,987.021,1276,883.89,883.87
119,285714.29,276614.68,992.055,1279,827.36,827.22
120,287400.89,278293.81,997.373,1289,912.14,911.95
121,289201.72,280102.53,1003.039,1302,931.94,931.90
122,291113.51,282034.93,1009.040,1306,926.70,926.54
123,293206.96,284136.24,1015.597,1313,939.08,938.97
124,295499.97,286453.24,1022.763,1320,1279.44,1279.40
125,298020.94,289008.24,1030.622,1331,1475.36,1475.21
126,300778.48,291806.15,1039.201,1340,1625.21,1625.19
127,303799.26,294880.08,1048.576,1357,1841.42,1841.23
128,306988.22,298106.80,1058.452,1369,1854.47,1854.24
129,310364.26,301479.31,1068.885,1381,1801.38,1801.27
130,313765.84,304859.29,1079.376,1397,1723.56,1723.46
131,317189.73,308228.31,1089.915,1412,1526.10,1525.95
132,320431.37,311460.90,1099.872,1425,1580.95,1580.81
133,323510.51,314550.29,1109.309,1436,1526.63,1526.63
134,326283.81,317355.16,1117.788,1449,1290.34,1290.20
135,328765.35,319872.26,1125.357,1455,1121.00,1120.84
136,330970.45,322085.77,1132.066,1459,1109.02,1109.00
137,332930.10,324016.95,1138.014,1462,1055.03,1054.97
138,334766.20,325807.47,1143.574,1468,943.06,942.90
139,336463.89,327444.54,1148.704,1472,899.06,899.01
140,338082.54,328985.80,1153.587,1475,898.96,898.78
141,339664.85,330472.36,1158.354,1480,973.61,973.59
142,341263.98,332061.28,1163.168,1484,819.63,819.47
143,342857.14,333653.00,1167.958,1487,809.31,809.26
144,344543.75,335339.08,1173.024,1493,886.08,886.07
145,346344.58,337162.21,1178.428,1498,848.13,848.09
146,348256.36,339110.70,1184.161,1508,781.99,781.99
147,350349.82,341236.54,1190.433,1515,853.86,853.84
148,352642.83,343553.38,1197.298,1523,1151.43,1151.24
149,355163.79,346079.90,1204.840,1533,1063.81,1063.76
150,357921.34,348842.24,1213.083,1546,1281.11,1281.07
151,360942.12,351842.78,1222.109,1558,1404.20,1404.09
152,364131.07,355010.30,1231.625,1567,1536.26,1536.09
153,367507.12,358352.67,1241.691,1586,1657.07,1656.84
154,370908.70,361707.60,1251.814,1599,1598.44,1598.20
155,374332.59,365046.07,1261.982,1605,1507.00,1506.83
156,377574.22,368219.84,1271.584,1613,1217.86,1217.65
157,380653.37,371261.25,1280.678,1622,1120.66,1120.65
158,383426.66,373968.74,1288.825,1633,1114.25,1114.12
159,385908.21,376506.07,1296.088,1639,966.45,966.34
160,388113.30,378776.38,1302.518,1646,837.43,837.22
161,390072.96,380744.05,1308.213,1649,938.40,938.34
162,391909.06,382580.14,1313.527,1659,840.16,840.08
163,393606.74,384277.60,1318.431,1663,767.34,767.17
164,395225.40,385912.78,1323.099,1668,693.03,692.92
165,396807.71,387542.45,1327.661,1670,613.39,613.31
166,398406.84,389129.15,1332.277,1673,640.48,640.45
167,400000.00,390732.49,1336.874,1678,768.87,768.84
168,401686.60,392459.26,1341.740,1684,693.67,693.64
169,403487.44,394174.15,1346.936,1692,827.08,826.91
170,405399.22,396115.86,1352.455,1701,868.30,868.21
171,407492.67,398239.91,1358.500,1706,933.00,932.98
172,409785.69,400559.54,1365.127,1713,1186.56,1186.55
173,412306.65,403087.08,1372.418,1725,1048.12,1047.92
174,415064.20,405835.18,1380.393,1735,1128.41,1128.26
175,418084.97,408816.98,1389.141,1740,1280.08,1280.05
176,421273.93,411939.45,1398.371,1750,1289.84,1289.57
177,424649.97,415222.40,1408.123,1760,1382.22,1382.01
178,428051.56,418479.10,1417.907,1770,1332.04,1332.00
179,431475.45,421815.50,1427.706,1781,1331.23,1331.21
180,434717.08,424988.66,1436.934,1790,1191.58,1191.54
181,437796.23,428036.79,1445.649,1804,1145.76,1145.64
182,440569.52,430857.79,1453.426,1811,956.54,956.48
183,443051.06,433413.06,1460.343,1819,827.55,827.41
184,445256.16,435713.88,1466.456,1824,697.15,697.01
185,447215.82,437755.72,1471.861,1827,689.12,688.98
186,449051.92,439601.66,1476.896,1834,686.32,686.20
187,450749.60,441379.98,1481.539,1840,588.75,588.66
188,452368.26,443058.05,1485.957,1843,600.61,600.50
189,453950.57,444694.46,1490.274,1845,600.15,600.01
190,455549.70,446318.69,1494.640,1851,707.91,707.74
191,457142.86,447943.02,1498.987,1856,690.62,690.60
192,458829.46,449671.69,1503.587,1860,690.92,690.78
193,460630.29,451505.90,1508.496,1871,795.32,795.11
194,462542.08,453454.62,1513.707,1878,811.11,811.05
195,464635.53,455583.33,1519.410,1882,861.06,860.82
196,466928.54,457638.80,1525.655,1895,979.39,979.33
197,469449.51,459949.25,1532.519,1899,999.51,999.49
198,472207.05,462698.41,1540.015,1908,1107.75,1107.55
199,475227.83,465177.58,1548.222,1913,1132.79,1132.69
200,478416.79,468295.12,1556.862,1920,1234.18,1234.11
201,481792.83,471563.21,1565.988,1930,1290.55,1290.40
202,485194.42,474849.62,1575.145,1941,1248.31,1248.13
203,488618.30,478181.71,1584.316,1947,1280.69,1280.53
204,491859.94,481351.60,1592.953,1953,1138.23,1138.06
205,494939.08,484402.89,1601.111,1958,1123.29,1123.28
206,497712.38,486906.63,1608.394,1965,951.94,951.86
207,500193.92,489449.67,1614.873,1968,1004.27,1004.23
208,502399.02,491679.02,1620.601,1970,1091.82,1091.78
209,504358.67,493654.88,1625.666,1975,939.62,939.51
210,506194.78,495469.02,1630.387,1976,880.79,880.76
211,507892.46,497156.05,1634.741,1978,805.23,805.10
212,509511.12,498800.37,1638.885,1980,689.47,689.35
213,511093.42,500423.31,1642.933,1987,724.26,724.24
214,512692.55,502040.82,1647.028,1991,750.64,750.50
215,514285.71,503664.95,1651.105,1996,713.19,713.09
216,515972.32,505401.95,1655.419,1997,664.56,664.49
217,517773.15,507252.91,1660.024,1999,726.46,726.39
218,519684.93,509195.76,1664.911,2003,932.25,932.19
219,521778.39,511322.31,1670.259,2016,1044.43,1044.30
220,524071.40,513553.60,1676.117,2027,938.23,938.05
221,526592.37,516086.87,1682.554,2040,997.33,997.14
222,529349.91,518471.48,1689.584,2049,1060.80,1060.66
223,532370.69,521407.18,1697.281,2054,1120.78,1120.58
224,535559.65,524525.38,1705.386,2068,1200.05,1200.03
225,538935.69,527789.03,1713.946,2076,1238.39,1238.19
226,542337.27,531089.79,1722.537,2085,1277.60,1277.59
227,545761.16,534427.07,1731.144,2100,1267.41,1267.38
228,549002.80,537469.80,1739.252,2108,1162.95,1162.76
229,552081.94,540521.91,1746.915,2113,1067.22,1067.20
230,554855.24,543255.03,1753.760,2118,891.65,891.46
231,557336.78,545779.88,1759.853,2127,765.61,765.46
232,559541.87,548060.39,1765.242,2131,863.63,863.62
233,561501.53,550070.20,1770.009,2135,841.03,840.94
234,563337.63,551920.08,1774.455,2137,840.33,840.25
235,565035.32,553593.91,1778.556,2138,850.65,850.58
236,566653.97,555176.71,1782.460,2143,839.09,839.05
237,568236.28,556714.18,1786.273,2149,879.55,879.40
238,569835.41,558396.22,1790.131,2155,543.86,543.73
239,571428.57,559983.35,1793.971,2159,880.36,880.23
240,573115.18,561675.64,1798.035,2164,922.62,922.47
241,574916.01,563440.61,1802.372,2170,681.69,681.64
242,576827.79,565385.44,1806.975,2177,971.04,970.93
243,578921.25,567521.51,1812.013,2182,980.65,980.60
244,581214.26,569855.52,1817.529,2190,1134.65,1134.46
245,583735.22,572404.17,1823.592,2198,1111.68,1111.66
246,586492.77,575180.85,1830.213,2209,1231.25,1231.12
247,589513.55,578231.20,1837.462,2217,1571.79,1571.59
248,592702.50,581415.70,1845.095,2226,1512.01,1511.86
249,596078.54,584799.51,1853.159,2244,1739.64,1739.62
250,599480.13,588218.43,1861.254,2251,1783.42,1783.34
251,602904.02,591657.69,1869.367,2262,1742.70,1742.65
252,606145.65,594912.44,1877.014,2267,1563.92,1563.81
253,609224.80,598006.16,1884.243,2278,1369.41,1369.21
254,611998.09,600838.90,1890.707,2284,1145.70,1145.53
255,614479.64,603399.57,1896.465,2288,922.99,922.91
256,616684.73,605553.38,1901.559,2290,592.55,592.49
257,618644.39,607654.32,1906.068,2293,531.23,531.21
258,620480.49,609597.20,1910.276,2295,468.45,468.37
259,622178.17,611186.02,1914.158,2297,460.15,460.14
260,623796.83,612876.95,1917.853,2303,469.37,469.19
261,625379.14,614568.06,1921.463,2305,491.22,491.21
262,626978.27,616254.48,1925.114,2309,532.01,531.84
263,628571.43,617848.67,1928.749,2313,855.93,855.77
264,630258.03,619575.53,1932.596,2317,758.05,757.96
265,632058.86,621430.64,1936.701,2322,741.26,741.26
266,633970.65,623135.20,1941.057,2326,657.43,657.42
267,636064.10,625283.07,1945.825,2327,771.12,770.95
268,638357.11,627432.32,1951.045,2330,829.59,829.44
269,640878.08,629898.26,1956.781,2332,903.37,903.18
270,643635.62,632661.49,1963.047,2338,1077.42,1077.26
271,646656.40,635638.32,1969.905,2340,1125.74,1125.61
272,649845.36,638775.09,1977.129,2346,1246.00,1245.74
273,653221.40,641802.23,1984.761,2351,1158.86,1158.81
274,656622.99,645182.57,1992.425,2353,1581.57,1581.53
275,660046.87,648391.56,2000.109,2358,1152.61,1152.58
276,663288.51,651444.48,2007.354,2365,1078.93,1078.82
277,666367.65,654491.27,2014.208,2367,985.94,985.89
278,669140.95,657310.73,2020.341,2369,741.58,741.54
279,671622.49,659658.24,2025.807,2375,632.58,632.53
280,673827.59,661650.36,2030.646,2383,566.51,566.43
281,675787.25,663760.44,2034.931,2390,529.47,529.44
282,677623.35,665773.66,2038.932,2394,470.81,470.73
283,679321.03,667336.96,2042.624,2394,501.75,501.61
284,680939.69,668963.33,2046.138,2399,486.01,485.90
285,682521.99,670571.62,2049.572,2401,449.12,449.09
286,684121.12,672276.30,2053.044,2403,495.57,495.49
287,685714.29,673937.07,2056.501,2406,618.88,618.71
288,687400.89,675684.90,2060.158,2408,692.12,691.94
289,689201.72,677537.98,2064.062,2410,805.00,804.85
290,691113.51,679503.47,2068.204,2415,854.20,854.11
291,693206.96,681652.14,2072.737,2421,918.93,918.88
292,695499.97,683993.48,2077.699,2427,907.25,907.02
293,698020.94,686538.63,2083.152,2435,917.44,917.28
294,700778.48,689313.86,2089.108,2441,1109.30,1109.23
295,703799.26,692330.94,2095.627,2452,1306.66,1306.64
296,706988.22,695466.45,2102.495,2455,1192.20,1192.09
297,710364.26,698718.09,2109.751,2464,1099.48,1099.44
298,713765.84,701867.67,2117.039,2469,1059.36,1059.19
299,717189.73,704648.54,2124.350,2472,1005.66,1005.55
300,720431.37,707503.71,2131.246,2479,972.61,972.36
301,723510.51,710527.79,2137.772,2486,1000.91,1000.70
302,726283.81,713276.06,2143.617,2490,754.93,754.85
303,728765.35,715881.78,2148.829,2495,696.37,696.36
304,730970.45,718238.33,2153.445,2498,583.91,583.80
305,732930.10,720319.67,2157.535,2501,499.34,499.32
306,734766.20,722344.17,2161.355,2508,463.87,463.79
307,736463.89,724196.93,2164.881,2512,401.22,401.14
308,738082.54,725868.46,2168.238,2512,411.32,411.15
309,739664.85,727604.61,2171.518,2513,471.18,471.14
310,741263.98,729486.54,2174.834,2514,498.46,498.26
311,742857.14,731608.11,2178.135,2516,433.62,433.53
312,744543.75,733880.96,2181.627,2520,479.34,479.20
313,746344.58,736363.06,2185.354,2522,489.25,489.24
314,748256.36,738761.28,2189.309,2523,359.44,359.37
315,750349.82,741149.84,2193.637,2529,515.88,515.77
316,752642.83,743619.97,2198.374,2535,622.65,622.47
317,755163.79,745995.31,2203.579,2537,757.08,756.79
318,757921.34,748747.67,2209.265,2543,726.91,726.84
319,760942.12,751469.87,2215.487,2553,821.13,820.94
320,764131.07,754327.59,2222.043,2562,970.15,970.10
321,767507.12,757160.30,2228.970,2571,879.85,879.64
322,770908.70,760250.63,2235.930,2575,823.89,823.88
323,774332.59,763571.53,2242.914,2580,1080.91,1080.74
324,777574.22,766666.01,2249.504,2588,824.17,824.09
325,780653.37,769659.12,2255.743,2590,775.67,775.57
326,783426.66,772472.55,2261.336,2594,586.31,586.26
327,785908.21,775035.23,2266.325,2595,400.02,399.99
328,788113.30,777386.25,2270.746,2600,375.20,375.16
329,790072.96,779456.58,2274.664,2607,349.38,349.32
330,791909.06,781516.97,2278.325,2610,310.88,310.71
331,793606.74,783449.18,2281.705,2612,259.98,259.85
332,795225.40,785285.12,2284.924,2613,247.86,247.72
333,796807.71,787104.80,2288.068,2614,247.91,247.82
334,798406.84,788924.66,2291.246,2616,261.33,261.32
335,800000.00,790757.44,2294.410,2619,288.38,288.34
336,801686.60,792947.76,2297.757,2619,311.55,311.30
337,803487.44,795395.09,2301.329,2622,402.24,402.15
338,805399.22,797386.53,2305.119,2624,547.59,547.56
339,807492.67,799549.66,2309.266,2628,518.51,518.42
340,809785.69,801814.13,2313.805,2630,581.95,581.92
341,812306.65,804334.99,2318.792,2637,660.36,660.15
342,815064.20,807058.37,2324.240,2640,686.43,686.15
343,818084.97,809975.07,2330.201,2649,760.22,760.06
344,821273.93,812974.37,2336.483,2656,766.37,766.18
345,824649.97,815903.58,2343.120,2665,766.53,766.39
346,828051.56,819094.15,2349.791,2673,780.88,780.76
347,831475.45,822178.55,2356.486,2679,824.85,824.81
348,834717.08,825312.73,2362.806,2682,771.90,771.74
349,837796.23,828336.12,2368.792,2685,694.94,694.94
350,840569.52,831169.93,2374.162,2689,554.77,554.55
351,843051.06,833478.37,2378.953,2694,479.40,479.31
352,845256.16,835697.21,2383.201,2696,418.26,418.16
353,847215.82,837861.50,2386.967,2699,360.52,360.49
354,849051.92,839938.62,2390.487,2705,311.10,311.01
355,850749.60,841841.53,2393.738,2712,309.40,309.31
356,852368.26,843687.85,2396.833,2715,274.67,274.63
357,853950.57,845455.36,2399.858,2716,343.43,343.39
358,855549.70,846874.00,2402.913,2718,362.24,362.09
359,857142.86,848405.75,2405.956,2725,367.58,367.44
360,858829.46,850224.56,2409.174,2728,429.04,428.98
361,860630.29,851874.33,2412.609,2732,433.79,433.62
362,862542.08,854268.74,2416.252,2739,472.44,472.40
363,864635.53,856643.27,2420.239,2742,414.29,414.26
364,866928.54,859051.50,2424.603,2745,550.91,550.89
365,869449.51,861328.73,2429.396,2751,624.51,624.49
366,872207.05,864059.62,2434.632,2756,656.99,656.81
367,875227.83,866667.77,2440.362,2759,738.99,738.98
368,878416.79,869586.34,2446.400,2768,724.70,724.49
369,881792.83,872759.84,2452.780,2773,790.45,790.23
370,885194.42,875722.94,2459.194,2778,544.59,544.43
371,888618.30,878749.30,2465.633,2781,879.46,879.25
372,891859.94,881910.90,2471.713,2784,828.74,828.60
373,894939.08,884726.45,2477.473,2788,744.27,744.22
374,897712.38,887607.10,2482.644,2791,629.94,629.92
375,900193.92,890007.81,2487.259,2795,535.68,535.63
376,902399.02,891997.05,2491.352,2799,715.25,715.08
377,904358.67,893856.58,2494.982,2800,407.56,407.49
378,906194.78,895696.70,2498.377,2805,523.53,523.50
379,907892.46,897536.24,2501.512,2807,408.42,408.40
380,909511.12,899424.49,2504.498,2810,377.64,377.57
381,911093.42,901371.74,2507.414,2811,322.83,322.73
382,912692.55,903414.15,2510.361,2814,341.07,340.95
383,914285.71,905463.86,2513.294,2818,433.15,432.92
384,915972.32,907278.86,2516.398,2822,434.43,434.29
385,917773.15,909205.25,2519.709,2825,429.64,429.58
386,919684.93,911200.48,2523.222,2828,710.91,710.91
387,921778.39,913375.84,2527.066,2830,708.04,707.91
388,924071.40,915503.30,2531.272,2833,799.54,799.49
389,926592.37,918068.21,2535.892,2839,904.83,904.78
390,929349.91,920625.33,2540.940,2841,817.91,817.76
391,932370.69,923204.65,2546.462,2843,933.12,933.02
392,935559.65,926380.02,2552.282,2849,1235.71,1235.63
393,938935.69,929637.75,2558.433,2858,1030.42,1030.42
394,942337.27,932633.10,2564.616,2862,1030.94,1030.90
395,945761.16,935982.42,2570.825,2867,1045.37,1045.34
396,949002.80,939183.57,2576.690,2871,951.33,951.24
397,952081.94,942265.67,2582.248,2873,882.95,882.83
398,954855.24,945143.80,2587.240,2876,675.76,675.71
399,957336.78,947782.21,2591.698,2878,629.55,629.44
400,959541.87,950138.97,2595.651,2881,454.48,454.47
401,961501.53,952231.19,2599.159,2883,387.28,387.19
402,963337.63,954097.58,2602.441,2886,433.93,433.75
403,965035.32,956019.33,2605.471,2888,340.61,340.60
404,966653.97,957903.05,2608.358,2894,405.13,404.95
405,968236.28,959968.51,2611.177,2899,100.93,100.91
406,969835.41,961965.67,2614.026,2901,156.84,156.79
407,971428.57,964129.34,2616.861,2903,140.34,140.31
408,973115.18,966335.68,2619.861,2908,286.16,286.16
409,974916.01,968980.82,2623.061,2912,231.81,231.76
410,976827.79,971533.24,2626.456,2916,308.16,307.99
411,978921.25,973453.90,2630.171,2918,534.09,533.93
412,981214.26,975798.13,2634.236,2924,682.62,682.51
413,983735.22,978333.21,2638.700,2936,695.52,695.47
414,986492.77,980892.39,2643.577,2941,724.18,723.99
415,989513.55,983761.61,2648.913,2943,830.66,830.53
416,992702.50,986341.69,2654.537,2946,895.15,895.10
417,996078.54,989349.06,2660.480,2948,996.56,996.43
418,999480.13,992602.39,2666.456,2956,875.33,875.25
419,1002904.02,995781.73,2672.458,2960,837.95,837.93
420,1006145.65,998931.68,2678.128,2965,843.95,843.95
421,1009224.80,1002000.09,2683.504,2971,851.26,851.12
422,1011998.09,1004885.12,2688.334,2977,703.94,703.89
423,1014479.64,1007517.73,2692.648,2980,602.85,602.84
424,1016684.73,1009905.58,2696.476,2984,503.18,503.11
425,1018644.39,1012068.29,2699.873,2988,423.75,423.70
426,1020480.49,1014075.45,2703.051,2991,370.48,370.34
427,1022178.17,1016003.25,2705.987,2992,341.18,341.12
428,1023796.83,1017704.13,2708.784,2997,322.46,322.40
429,1025379.14,1019489.14,2711.515,3000,311.66,311.58
430,1026978.27,1021068.75,2714.274,3003,344.72,344.61
431,1028571.43,1022814.79,2717.021,3004,353.39,353.17
432,1030258.03,1024372.22,2719.926,3008,379.55,379.40
433,1032058.86,1026113.71,2723.026,3009,417.32,417.28
434,1033970.65,1028188.17,2726.314,3013,417.38,417.23
435,1036064.10,1029870.55,2729.912,3019,522.17,522.17
436,1038357.11,1032244.63,2733.848,3021,611.57,611.45
437,1040878.08,1034449.95,2738.171,3026,687.92,687.76
438,1043635.62,1037237.17,2742.894,3033,783.75,783.72
439,1046656.40,1040132.70,2748.060,3035,860.06,859.90
440,1049845.36,1043138.13,2753.506,3043,920.12,919.92
441,1053221.40,1046394.42,2759.261,3047,926.78,926.56
442,1056622.99,1049619.03,2765.048,3057,928.25,928.16
443,1060046.87,1052866.87,2770.863,3061,619.59,619.42
444,1063288.51,1055752.30,2776.356,3067,521.24,521.15
445,1066367.65,1058866.32,2781.565,3069,855.72,855.63
446,1069140.95,1061794.47,2786.248,3073,706.15,706.02
447,1071622.49,1064468.82,2790.432,3076,579.93,579.77
448,1073827.59,1066684.24,2794.145,3080,485.02,484.99
449,1075787.25,1068884.72,2797.441,3080,421.98,421.89
450,1077623.35,1070726.98,2800.525,3085,621.29,621.29
451,1079321.03,1072642.45,2803.374,3090,237.48,237.45
452,1080939.69,1074743.03,2806.088,3097,0.00,0.00
453,1082521.99,1076968.11,2808.740,3103,0.00,0.00
454,1084121.12,1079412.49,2811.417,3106,0.00,0.00
455,1085714.29,1082180.23,2814.082,3113,0.00,0.00
456,1087400.89,1085182.43,2816.902,3115,0.00,0.00
457,1089201.72,1088493.42,2819.909,3119,0.00,0.00
458,1091113.51,1091791.81,2823.100,3123,0.00,0.00
459,1093206.96,1094859.84,2826.590,3131,0.00,0.00
460,1095499.97,1097745.59,2830.409,3135,0.00,0.00
461,1098020.94,1100675.28,2834.603,3140,0.00,0.00
462,1100778.48,1103401.73,2839.185,3145,0.00,0.00
463,1103799.26,1105982.40,2844.197,3148,0.00,0.00
464,1106988.22,1108633.88,2849.480,3153,239.24,239.17
465,1110364.26,1112380.96,2855.063,3156,3747.36,3747.08
466,1113765.84,1115188.16,2860.679,3162,562.49,562.42
467,1117189.73,1118098.14,2866.321,3167,582.78,582.71
468,1120431.37,1121058.92,2871.653,3172,567.23,567.08
469,1123510.51,1123920.46,2876.710,3175,495.06,494.88
470,1126283.81,1126268.49,2881.258,3181,0.00,0.00
471,1128765.35,1128705.86,2885.322,3186,0.00,0.00
472,1130970.45,1130835.41,2888.929,3186,0.00,0.00
473,1132930.10,1132599.73,2892.132,3188,0.00,0.00
474,1134766.20,1134440.20,2895.130,3190,0.00,0.00
475,1136463.89,1136299.24,2897.899,3192,0.00,0.00
476,1138082.54,1138208.02,2900.538,3196,0.00,0.00
477,1139664.85,1140292.92,2903.115,3200,0.00,0.00
478,1141263.98,1142149.24,2905.717,3203,0.00,0.00
479,1142857.14,1144025.61,2908.308,3205,0.00,0.00
480,1144543.75,1145976.14,2911.048,3207,0.00,0.00
481,1146344.58,1149175.61,2913.971,3209,0.00,0.00
482,1148256.36,1151742.86,2917.072,3210,833.87,833.66
483,1150349.82,1154491.50,2920.464,3217,834.99,834.95
484,1152642.83,1157789.08,2924.175,3219,42.33,42.29
485,1155163.79,1160480.22,2928.251,3227,1130.65,1130.59
486,1157921.34,1162831.32,2932.703,3232,501.41,501.16
487,1160942.12,1165238.79,2937.573,3237,146.76,146.70
