hour,plan_spend,fact_spend,plan_kpi,fact_kpi,top_cap,top_spend
42,103424.69,104521.74,170.554,185,806.06,806.02
43,105415.81,106473.18,173.859,188,874.59,874.57
44,107496.59,108485.51,177.316,188,931.03,931.03
45,109669.09,110564.15,180.928,190,993.59,993.55
46,111945.40,112717.90,184.715,194,1100.27,1100.26
47,114285.71,114932.40,188.608,196,1135.50,1135.45
48,116706.19,117186.84,192.636,201,1221.10,1221.09
49,119205.20,119582.74,196.791,204,1385.49,1385.48
50,121697.19,121986.93,200.931,207,1370.32,1370.27
51,124214.20,124403.19,205.109,208,1310.47,1310.45
52,126740.06,126839.50,209.297,216,1219.68,1219.67
53,129269.79,129318.84,213.485,218,1164.23,1164.20
54,131858.70,131892.95,217.764,225,1034.85,1034.84
55,134547.42,134605.73,222.202,227,985.85,985.78
56,137314.13,137469.63,226.759,235,835.12,835.08
57,140195.03,140481.15,231.494,240,785.80,785.77
58,143007.56,143421.02,236.092,244,744.16,744.16
59,145726.38,146278.73,240.527,249,719.02,718.98
60,148229.62,148931.52,244.603,255,640.39,640.37
61,150556.10,151381.61,248.391,256,627.02,627.01
62,152738.55,153628.29,251.956,263,682.14,682.12
63,154784.74,155715.86,255.310,265,708.67,708.63
64,156718.69,157665.74,258.494,270,736.89,736.87
65,158600.92,159549.64,261.601,274,786.69,786.67
66,160567.55,161505.93,264.858,277,960.53,960.51
67,162558.67,163482.63,268.163,281,1035.98,1035.95
68,164639.45,165552.92,271.620,289,1162.47,1162.44
69,166811.95,167710.95,275.233,294,1243.02,1243.02
70,169088.26,169981.23,279.020,300,1393.02,1393.01
71,171428.57,172314.29,282.913,301,1427.94,1427.89
72,173849.04,174720.25,286.940,304,1504.71,1504.69
73,176348.06,177202.43,291.096,310,1546.00,1545.95
74,178840.05,179687.90,295.236,313,1527.58,1527.57
75,181357.05,182191.79,299.413,317,1500.10,1500.08
76,183882.92,184701.20,303.601,320,1419.36,1419.31
77,186412.65,187234.28,307.789,324,1392.75,1392.71
78,189001.56,189815.37,312.069,331,1231.05,1230.99
79,191690.28,192506.74,316.507,338,1098.62,1098.57
80,194456.99,195289.40,321.064,343,989.60,989.60
81,197337.89,198142.79,325.798,347,975.54,975.52
82,200150.42,200919.66,330.397,352,903.95,903.89
83,202869.24,203682.21,334.831,356,832.28,832.26
84,205372.48,206201.79,338.908,363,792.16,792.12
85,207698.95,208552.49,342.695,365,762.93,762.93
86,209881.40,210718.82,346.260,366,846.92,846.92
87,211927.60,212760.18,349.614,367,831.15,831.13
88,213861.55,214680.94,352.798,370,862.78,862.77
89,215743.77,216549.29,355.906,373,904.77,904.76
90,217710.41,218514.61,359.162,374,1062.55,1062.54
91,219701.53,220500.96,362.467,377,1096.80,1096.76
92,221782.31,222576.92,365.924,379,1173.56,1173.56
93,223954.80,224729.40,369.537,381,1235.75,1235.72
94,226231.12,226981.43,373.324,383,1347.58,1347.54
95,228571.43,229306.68,377.217,387,1415.64,1415.63
96,230991.90,231714.67,381.245,390,1520.15,1520.14
97,233490.91,234204.22,385.400,398,1571.82,1571.77
98,235982.91,236679.20,389.540,398,1509.74,1509.73
99,238499.91,239171.01,393.717,403,1470.15,1470.13
100,241025.77,241684.40,397.905,407,1435.78,1435.76
101,243555.51,244210.27,402.094,410,1376.89,1376.87
102,246144.41,246794.07,406.373,419,1282.78,1282.74
103,248833.13,249451.97,410.811,424,1268.31,1268.27
104,251599.84,252160.56,415.368,430,1146.64,1146.60
105,254480.75,254925.12,420.102,434,1091.68,1091.66
106,257293.27,257639.33,424.701,437,985.44,985.39
107,260012.10,260269.50,429.135,440,964.20,964.18
108,262515.34,262717.44,433.212,444,861.57,861.57
109,264841.81,264998.85,436.999,448,842.02,842.02
110,267024.26,267151.75,440.565,449,879.76,879.73
111,269070.45,269175.41,443.918,449,883.88,883.87
112,271004.40,271090.79,447.103,451,892.36,892.36
113,272886.63,272965.19,450.210,455,878.27,878.23
114,274853.26,274934.15,453.467,458,1007.44,1007.43
115,276844.39,276928.09,456.772,460,1014.76,1014.71
116,278925.16,279006.27,460.228,461,1079.37,1079.34
117,281097.66,281173.97,463.841,462,1177.25,1177.25
118,283373.98,283421.14,467.628,466,1270.53,1270.49
119,285714.29,285751.83,471.521,469,1350.73,1350.71
120,288134.76,288149.98,475.549,472,1427.83,1427.83
121,290633.77,290626.52,479.704,476,1483.13,1483.13
122,293125.76,293116.73,483.844,481,1502.80,1502.75
123,295642.77,295618.65,488.021,484,1458.97,1458.93
124,298168.63,298121.44,492.209,486,1376.03,1376.00
125,300698.36,300624.49,496.398,489,1246.47,1246.46
126,303287.27,303210.07,500.677,491,1056.39,1056.35
127,305975.99,305932.78,505.115,497,998.68,998.62
128,308742.70,308779.22,509.672,501,900.04,899.99
129,311623.60,311792.49,514.407,507,803.41,803.40
130,314436.13,314676.20,519.005,509,815.63,815.59
131,317154.95,317496.96,523.440,514,755.17,755.09
132,319658.19,320062.52,527.516,517,743.15,743.11
133,321984.67,322409.39,531.304,521,762.82,762.79
134,324167.12,324618.49,534.869,523,781.39,781.35
135,326213.31,326683.65,538.222,527,756.13,756.06
136,328147.26,328625.98,541.407,527,771.96,771.88
137,330029.49,330515.82,544.514,532,745.39,745.38
138,331996.12,332465.17,547.771,533,800.32,800.28
139,333987.24,334403.63,551.076,533,817.05,817.04
140,336068.02,336390.11,554.533,534,869.40,869.38
141,338240.52,338453.41,558.145,538,958.30,958.25
142,340516.83,340583.76,561.932,540,1059.08,1059.07
143,342857.14,342760.11,565.825,540,1069.11,1069.10
144,345277.61,344995.42,569.853,543,1150.96,1150.94
145,347776.63,347303.86,574.008,548,1195.32,1195.31
146,350268.62,349630.62,578.148,550,1203.77,1203.76
147,352785.62,352083.95,582.326,553,1402.10,1402.08
148,355311.49,354541.56,586.513,557,1296.97,1296.94
149,357841.22,357003.53,590.702,559,1070.53,1070.52
150,360430.13,359594.10,594.981,566,1023.35,1023.28
151,363118.85,362328.72,599.419,570,974.08,974.07
152,365885.56,365204.63,603.976,574,850.83,850.79
153,368766.46,368258.33,608.711,585,757.81,757.80
154,371578.99,371291.61,613.309,586,677.72,677.67
155,374297.81,374196.21,617.744,588,667.07,667.02
156,376801.05,376637.92,621.820,591,828.66,828.63
157,379127.53,378958.20,625.608,595,753.81,753.74
158,381309.98,381186.05,629.173,596,705.37,705.36
159,383356.17,383256.36,632.527,599,726.42,726.41
160,385290.12,385207.86,635.711,600,730.91,730.91
161,387172.35,387103.46,638.818,602,725.64,725.63
162,389138.98,389050.00,642.075,605,770.03,769.97
163,391130.10,390995.35,645.380,606,870.87,870.86
164,393210.88,392998.70,648.837,608,942.81,942.80
165,395383.38,395086.76,652.450,610,1070.25,1070.20
166,397659.69,397255.19,656.237,612,1171.04,1171.02
167,400000.00,399471.07,660.130,616,1183.27,1183.22
168,402420.47,401771.22,664.157,620,1308.87,1308.87
169,404919.49,404148.60,668.313,624,1356.85,1356.84
170,407411.48,406548.23,672.448,625,1375.59,1375.59
171,409928.48,408980.84,676.617,627,1355.97,1355.94
172,412454.35,411420.39,680.792,630,1259.06,1259.00
173,414984.08,413912.73,684.966,637,1206.36,1206.32
174,417572.99,416512.33,689.228,643,1216.52,1216.51
175,420261.71,419226.90,693.647,646,1095.21,1095.19
176,423028.41,422056.01,698.185,649,964.37,964.33
177,425909.32,425044.66,702.900,655,847.60,847.54
178,428721.84,428014.16,707.479,659,778.85,778.82
179,431440.67,430793.40,711.893,667,826.59,826.54
180,433943.91,433380.01,715.950,672,764.69,764.67
181,436270.38,435819.73,719.716,678,725.27,725.21
182,438452.83,438110.97,723.259,687,714.12,714.12
183,440499.03,440243.06,726.588,690,695.89,695.88
184,442432.98,442199.71,729.747,692,748.75,748.71
185,444315.20,444093.04,732.826,692,682.76,682.76
186,446281.84,446024.90,736.049,697,799.29,799.24
187,448272.96,447951.29,739.316,699,840.64,840.59
188,450353.73,449957.77,742.728,700,984.09,984.06
189,452526.23,452072.98,746.290,702,1142.50,1142.44
190,454802.55,454183.72,750.018,703,1081.57,1081.52
191,457142.86,456334.68,753.845,703,1078.68,1078.65
192,459563.33,458495.54,757.799,703,1075.51,1075.48
193,462062.34,460723.11,761.872,705,1098.29,1098.29
194,464554.34,462999.87,765.928,709,1134.74,1134.70
195,467071.34,465364.47,770.017,710,1220.25,1220.19
196,469597.20,467692.86,774.115,713,946.68,946.64
197,472126.93,470147.96,778.216,715,1081.13,1081.11
198,474715.84,472735.86,782.408,718,1103.32,1103.32
199,477404.56,475466.01,786.760,724,982.24,982.20
200,480171.27,478350.89,791.233,729,846.53,846.49
201,483052.17,481388.90,795.881,731,796.26,796.23
202,485864.70,484377.79,800.395,732,776.83,776.77
203,488583.52,487300.02,804.743,737,724.47,724.47
204,491086.76,490037.11,808.736,737,640.44,640.42
205,493413.24,492586.41,812.440,740,626.35,626.35
206,495595.69,494924.81,815.917,747,660.61,660.59
207,497641.88,497079.94,819.180,748,597.95,597.92
208,499575.83,499064.80,822.271,750,682.23,682.22
209,501458.06,500964.03,825.281,752,659.34,659.32
210,503424.69,502901.45,828.425,753,727.35,727.35
211,505415.81,504821.64,831.608,755,752.88,752.87
212,507496.59,506797.47,834.930,757,809.66,809.66
213,509669.09,508834.56,838.394,759,896.86,896.84
214,511945.40,510924.14,842.015,760,988.65,988.61
215,514285.71,513072.75,845.732,763,1048.71,1048.68
216,516706.19,515238.54,849.568,764,1029.60,1029.60
217,519205.20,517472.67,853.520,765,1064.11,1064.11
218,521697.19,519685.44,857.454,767,964.20,964.14
219,524214.20,521950.09,861.420,772,959.49,959.48
220,526740.06,524287.97,865.396,780,950.17,950.17
221,529269.79,526736.14,869.373,785,989.58,989.54
222,531858.70,529339.85,873.443,790,1153.62,1153.60
223,534547.42,532106.54,877.669,790,877.87,877.83
224,537314.13,535036.63,882.016,796,772.21,772.15
225,540195.03,538102.98,886.538,801,762.96,762.92
226,543007.56,541142.73,890.935,804,690.69,690.66
227,545726.38,544053.93,895.173,810,697.89,697.83
228,548229.62,546781.50,899.067,812,616.60,616.60
229,550556.10,549302.32,902.680,818,622.02,621.99
230,552738.55,551625.42,906.068,821,633.75,633.70
231,554784.74,553760.51,909.244,822,657.19,657.18
232,556718.69,555755.26,912.248,823,638.56,638.51
233,558600.92,557661.85,915.170,829,630.83,630.80
234,560567.55,559612.60,918.220,830,707.99,707.98
235,562558.67,561550.26,921.305,830,722.76,722.73
236,564639.45,563523.55,924.524,832,776.62,776.58
237,566811.95,565570.05,927.879,834,892.06,892.01
238,569088.26,567717.76,931.385,835,1088.46,1088.42
239,571428.57,569904.87,934.985,837,1103.70,1103.69
240,573849.04,572198.95,938.700,839,1316.95,1316.91
241,576348.06,574600.75,942.527,841,1427.01,1426.99
242,578840.05,576987.71,946.339,845,1355.66,1355.62
243,581357.05,579467.28,950.182,848,1463.00,1462.96
244,583882.92,582047.75,954.036,853,1640.78,1640.76
245,586412.65,584583.47,957.895,856,1354.13,1354.11
246,589001.56,587202.89,961.845,858,1495.63,1495.59
247,591690.28,589881.43,965.951,861,1318.54,1318.52
248,594456.99,592546.47,970.177,863,1312.35,1312.30
249,597337.89,595363.81,974.577,867,1069.28,1069.25
250,600150.42,598135.58,978.862,872,970.09,970.07
251,602869.24,600823.61,982.996,875,955.34,955.29
252,605372.48,603241.74,986.796,877,928.64,928.61
253,607698.95,605471.29,990.322,878,936.86,936.83
254,609881.40,607574.30,993.624,883,992.79,992.76
255,611927.60,609583.09,996.717,886,939.18,939.17
256,613861.55,611529.03,999.638,888,801.61,801.59
257,615743.77,613437.23,1002.478,888,676.71,676.66
258,617710.41,615365.76,1005.438,889,528.94,528.94
259,619701.53,617264.31,1008.431,892,620.55,620.55
260,621782.31,619156.10,1011.551,895,584.13,584.13
261,623954.80,621206.68,1014.803,901,906.14,906.13
262,626231.12,623251.71,1018.202,905,837.17,837.15
263,628571.43,625309.23,1021.691,910,806.55,806.51
264,630991.90,627462.84,1025.290,911,973.14,973.09
265,633490.91,629622.41,1029.000,913,878.22,878.21
266,635982.91,631779.55,1032.696,913,821.57,821.57
267,638499.91,633937.40,1036.424,916,688.31,688.25
268,641025.77,636209.45,1040.165,922,739.93,739.90
269,643555.51,638579.63,1043.912,926,656.80,656.79
270,646144.41,641154.73,1047.751,928,432.67,432.66
271,648833.13,643997.72,1051.744,930,515.82,515.81
272,651599.84,647054.25,1055.857,934,530.92,530.87
273,654480.75,650379.96,1060.143,937,445.71,445.70
274,657293.27,653672.79,1064.325,940,410.40,410.35
275,660012.10,656841.68,1068.362,945,361.80,361.79
276,662515.34,659637.90,1072.074,946,450.05,450.00
277,664841.81,662176.22,1075.519,947,487.33,487.33
278,667024.26,664500.58,1078.742,949,526.69,526.63
279,669070.45,666665.86,1081.758,949,494.31,494.29
280,671004.40,668699.09,1084.603,954,469.83,469.81
281,672886.63,670635.93,1087.366,958,504.67,504.66
282,674853.26,672598.67,1090.243,959,576.45,576.45
283,676844.39,674532.75,1093.149,960,515.72,515.71
284,678925.16,676500.67,1096.180,964,602.16,602.13
285,681097.66,678453.38,1099.336,966,494.30,494.25
286,683373.98,680418.09,1102.634,967,596.50,596.47
287,685714.29,682450.91,1106.020,971,580.77,580.77
288,688134.76,684359.71,1109.514,973,392.20,392.19
289,690633.77,686461.71,1113.115,975,619.17,619.14
290,693125.76,688509.80,1116.704,978,432.34,432.34
291,695642.77,690692.12,1120.326,981,620.74,620.71
292,698168.63,692884.99,1123.961,981,375.32,375.29
293,700698.36,695265.15,1127.606,985,531.12,531.08
294,703287.27,697873.56,1131.342,988,446.73,446.71
295,705975.99,700774.27,1135.231,992,393.63,393.58
296,708742.70,703968.62,1139.241,998,279.36,279.32
297,711623.60,707494.15,1143.424,1002,187.83,187.78
298,714436.13,710944.16,1147.510,1008,129.96,129.95
299,717154.95,714235.29,1151.458,1012,31.38,31.35
300,719658.19,717196.43,1155.091,1018,61.41,61.39
301,721984.67,719840.18,1158.461,1020,37.09,37.08
302,724167.12,722231.97,1161.612,1023,68.65,68.63
303,726213.31,724465.49,1164.554,1024,116.01,115.97
304,728147.26,726559.32,1167.325,1026,147.42,147.42
305,730029.49,728546.56,1170.014,1030,170.02,170.02
306,731996.12,730505.90,1172.811,1033,66.36,66.31
307,733987.24,732427.62,1175.634,1035,65.36,65.36
308,736068.02,734318.50,1178.576,1036,73.15,73.09
309,738240.52,736209.53,1181.640,1038,104.69,104.69
310,740516.83,738078.01,1184.840,1045,246.01,246.01
311,742857.14,739940.89,1188.125,1048,0.00,0.00
312,745277.61,741781.14,1191.514,1049,0.00,0.00
313,747776.63,743645.73,1195.007,1050,0.00,0.00
314,750268.62,745538.73,1198.489,1052,0.00,0.00
315,752785.62,747479.56,1202.003,1054,0.00,0.00
316,755311.49,749554.79,1205.531,1056,0.00,0.00
317,757841.22,751817.98,1209.066,1061,0.00,0.00
318,760430.13,754400.08,1212.691,1062,0.00,0.00
319,763118.85,757373.51,1216.463,1065,0.00,0.00
320,765885.56,760705.03,1220.350,1066,0.00,0.00
321,768766.46,764377.69,1224.403,1070,24.16,24.12
322,771578.99,768036.72,1228.361,1075,6.57,6.50
323,774297.81,771518.95,1232.181,1080,6.35,6.33
324,776801.05,774710.87,1235.693,1084,0.00,0.00
325,779127.53,777606.65,1238.949,1088,21.91,21.88
326,781309.98,780161.22,1241.990,1090,37.50,37.49
327,783356.17,782470.90,1244.832,1093,57.53,57.53
328,785290.12,784594.73,1247.508,1095,45.67,45.63
329,787172.35,786595.53,1250.106,1098,21.16,21.16
330,789138.98,788518.65,1252.808,1099,32.54,32.49
331,791130.10,790384.41,1255.537,1101,42.26,42.26
332,793210.88,792226.98,1258.382,1104,53.35,53.34
333,795383.38,793977.95,1261.344,1104,0.00,0.00
334,797659.69,795663.03,1264.440,1105,0.00,0.00
335,800000.00,797526.23,1267.618,1107,156.92,156.87
336,802420.47,799454.02,1270.897,1109,413.78,413.72
337,804919.49,801363.82,1274.278,1112,252.57,252.55
338,807411.48,803374.22,1277.648,1113,373.35,373.33
339,809928.48,805476.56,1281.048,1114,442.47,442.44
340,812454.35,807697.30,1284.461,1116,497.54,497.54
341,814984.08,810030.37,1287.881,1118,373.32,373.26
342,817572.99,812619.61,1291.386,1118,352.80,352.79
343,820261.71,815511.35,1295.032,1119,345.53,345.49
344,823028.41,818680.44,1298.788,1122,312.87,312.87
345,825909.32,822172.71,1302.702,1126,247.44,247.43
346,828721.84,825556.15,1306.524,1127,313.43,313.37
347,831440.67,829010.38,1310.214,1133,184.22,184.17
348,833943.91,832293.33,1313.605,1139,158.46,158.44
349,836270.38,835388.07,1316.750,1144,116.00,115.98
350,838452.83,837930.86,1319.689,1148,262.08,262.07
351,840499.03,840201.04,1322.436,1152,357.00,357.00
352,842432.98,842245.49,1325.023,1154,416.74,416.72
353,844315.20,844187.15,1327.535,1156,356.62,356.58
354,846281.84,846082.46,1330.150,1158,329.40,329.39
355,848272.96,847925.58,1332.792,1161,292.27,292.22
356,850353.73,849776.89,1335.545,1163,278.71,278.68
357,852526.23,851565.90,1338.414,1165,189.92,189.91
358,854802.55,853349.18,1341.413,1165,215.40,215.37
359,857142.86,855188.39,1344.492,1167,267.53,267.52
360,859563.33,856974.53,1347.670,1171,211.07,211.02
361,862062.34,858805.20,1350.947,1177,0.00,0.00
362,864554.34,860633.51,1354.212,1182,0.00,0.00
363,867071.34,862498.59,1357.508,1183,0.00,0.00
364,869597.20,864523.21,1360.814,1185,0.00,0.00
365,872126.93,866744.88,1364.127,1187,102.33,102.33
366,874715.84,869277.79,1367.521,1191,105.15,105.10
367,877404.56,872171.36,1371.049,1192,84.81,84.76
368,880171.27,875397.37,1374.682,1200,162.75,162.72
369,883052.17,878818.54,1378.467,1206,364.02,363.98
370,885864.70,882544.39,1382.162,1209,179.84,179.78
371,888583.52,886257.66,1385.730,1214,122.37,122.33
372,891086.76,889740.16,1389.009,1218,78.87,78.87
373,893413.24,892961.98,1392.050,1219,77.46,77.45
374,895595.69,895719.03,1394.893,1223,143.80,143.78
375,897641.88,898180.89,1397.551,1225,106.46,106.41
376,899575.83,900302.06,1400.057,1227,156.31,156.29
377,901458.06,902255.92,1402.490,1227,161.16,161.15
378,903424.69,904087.49,1405.024,1229,116.56,116.56
379,905415.81,905826.02,1407.584,1231,150.48,150.47
380,907496.59,907531.15,1410.254,1232,170.03,170.02
381,909669.09,909239.69,1413.037,1232,227.50,227.46
382,911945.40,911086.46,1415.947,1232,531.56,531.56
383,914285.71,912947.47,1418.935,1232,479.81,479.81
384,916706.19,914598.97,1422.019,1233,175.80,175.74
385,919205.20,916232.22,1425.200,1234,0.00,0.00
386,921697.19,917931.27,1428.369,1235,0.00,0.00
387,924214.20,919765.98,1431.568,1235,67.26,67.22
388,926740.06,921845.28,1434.776,1237,301.20,301.15
389,929269.79,924132.59,1437.990,1239,402.93,402.88
390,931858.70,926684.88,1441.281,1243,243.86,243.85
391,934547.42,929581.08,1444.700,1243,128.37,128.35
392,937314.13,932663.94,1448.220,1244,557.48,557.43
393,940195.03,935997.74,1451.886,1249,481.57,481.52
394,943007.56,939539.41,1455.463,1254,181.20,181.15
395,945726.38,943004.08,1458.917,1256,112.31,112.30
396,948229.62,946410.05,1462.091,1261,0.00,0.00
397,950556.10,949440.93,1465.036,1268,0.00,0.00
398,952738.55,952116.50,1467.791,1269,0.00,0.00
399,954784.74,954524.92,1470.368,1270,0.00,0.00
400,956718.69,956684.87,1472.797,1273,0.00,0.00
401,958600.92,958684.94,1475.157,1276,0.00,0.00
402,960567.55,960579.58,1477.616,1277,6.25,6.23
403,962558.67,962408.82,1480.102,1279,62.15,62.12
404,964639.45,964303.85,1482.696,1284,194.77,194.74
405,966811.95,966125.92,1485.399,1284,35.18,35.17
406,969088.26,967822.86,1488.227,1284,11.57,11.56
407,971428.57,969566.22,1491.131,1284,85.33,85.27
408,973849.04,971339.48,1494.129,1285,0.00,0.00
409,976348.06,973207.46,1497.222,1287,216.64,216.63
410,978840.05,975158.78,1500.303,1289,348.23,348.22
411,981357.05,977277.85,1503.412,1289,597.53,597.49
412,983882.92,979411.38,1506.531,1291,321.92,321.90
413,986412.65,981704.39,1509.653,1294,302.52,302.48
414,989001.56,984282.51,1512.849,1295,424.11,424.08
415,991690.28,987107.60,1516.168,1296,1037.46,1037.41
416,994456.99,990127.16,1519.584,1299,741.29,741.28
417,997337.89,993320.08,1523.139,1300,650.41,650.40
418,1000150.42,996444.12,1526.607,1303,532.70,532.69
419,1002869.24,999518.99,1529.956,1304,540.47,540.43
420,1005372.48,1002790.70,1533.034,1306,239.81,239.77
421,1007698.95,1005793.46,1535.890,1310,246.71,246.70
422,1009881.40,1008491.08,1538.563,1312,257.31,257.30
423,1011927.60,1010912.80,1541.065,1312,396.29,396.26
424,1013861.55,1013041.69,1543.424,1313,321.87,321.82
425,1015743.77,1015023.98,1545.717,1314,153.48,153.44
426,1017710.41,1016921.13,1548.108,1314,166.52,166.47
427,1019701.53,1018746.59,1550.525,1315,278.15,278.13
428,1021782.31,1020539.27,1553.048,1320,305.72,305.71
429,1023954.80,1022264.89,1555.678,1321,0.00,0.00
430,1026231.12,1024034.21,1558.431,1321,198.15,198.14
431,1028571.43,1025874.25,1561.258,1323,290.23,290.20
432,1030991.90,1027658.20,1564.177,1323,180.30,180.28
433,1033490.91,1029561.78,1567.188,1326,341.64,341.63
434,1035982.91,1031453.31,1570.188,1328,198.56,198.52
435,1038499.91,1033425.45,1573.215,1329,181.43,181.41
436,1041025.77,1035500.54,1576.251,1329,128.85,128.83
437,1043555.51,1037775.33,1579.289,1331,192.51,192.46
438,1046144.41,1040344.72,1582.398,1333,200.36,200.33
439,1048833.13,1043198.01,1585.625,1334,560.92,560.86
440,1051599.84,1046345.86,1588.944,1338,432.51,432.45
441,1054480.75,1049552.51,1592.397,1338,702.51,702.49
442,1057293.27,1052922.56,1595.766,1342,505.38,505.34
443,1060012.10,1056077.92,1599.018,1344,673.58,673.58
444,1062515.34,1058846.14,1602.007,1347,783.69,783.67
445,1064841.81,1061668.58,1604.781,1348,560.83,560.80
446,1067024.26,1064260.72,1607.379,1350,515.84,515.79
447,1069070.45,1066654.55,1609.811,1350,296.95,296.94
448,1071004.40,1068800.12,1612.106,1353,277.62,277.58
449,1072886.63,1070811.44,1614.336,1356,190.36,190.34
450,1074853.26,1072705.12,1616.664,1358,118.70,118.65
451,1076844.39,1074449.29,1619.019,1361,58.67,58.62
452,1078925.16,1076118.57,1621.476,1364,16.25,16.24
453,1081097.66,1077769.16,1624.040,1366,0.00,0.00
454,1083373.98,1079347.55,1626.723,1367,0.00,0.00
455,1085714.29,1081025.02,1629.479,1368,0.00,0.00
456,1088134.76,1082659.75,1632.326,1368,0.00,0.00
457,1090633.77,1084377.81,1635.262,1368,28.35,28.35
458,1093125.76,1086267.53,1638.187,1369,214.27,214.23
459,1095642.77,1088193.39,1641.138,1373,110.62,110.57
460,1098168.63,1090270.23,1644.098,1375,0.00,0.00
461,1100698.36,1092531.99,1647.059,1376,0.00,0.00
462,1103287.27,1095164.33,1650.087,1377,0.00,0.00
463,1105975.99,1098212.68,1653.229,1381,69.36,69.30
464,1108742.70,1101734.39,1656.459,1386,0.00,0.00
465,1111623.60,1105572.98,1659.819,1393,0.00,0.00
466,1114436.13,1109285.25,1663.095,1398,0.00,0.00
467,1117154.95,1112593.78,1666.258,1399,0.00,0.00
468,1119658.19,1115494.14,1669.166,1403,0.00,0.00
469,1121984.67,1117797.94,1671.864,1406,0.00,0.00
470,1124167.12,1120176.59,1674.392,1408,0.00,0.00
471,1126213.31,1122437.15,1676.760,1414,0.00,0.00
472,1128147.26,1124630.23,1678.995,1417,0.00,0.00
473,1130029.49,1126767.76,1681.169,1417,0.00,0.00
474,1131996.12,1128441.31,1683.439,1417,0.00,0.00
475,1133987.24,1130530.91,1685.735,1418,0.00,0.00
476,1136068.02,1132575.38,1688.133,1420,59.14,59.10
477,1138240.52,1134406.00,1690.635,1420,106.72,106.67
478,1140516.83,1136521.83,1693.254,1421,366.27,366.21
479,1142857.14,1138814.34,1695.944,1422,916.52,916.48
480,1145277.61,1140631.36,1698.724,1423,0.00,0.00
481,1147776.63,1142482.42,1701.591,1424,0.00,0.00
482,1150268.62,1144148.32,1704.447,1425,0.00,0.00
483,1152785.62,1146199.70,1707.329,1428,248.10,248.10
484,1155311.49,1148259.78,1710.217,1429,0.00,0.00
485,1157841.22,1150641.11,1713.107,1430,0.00,0.00
486,1160430.13,1153410.99,1716.061,1434,239.09,239.03
487,1163118.85,1156580.09,1719.125,1436,0.00,0.00
488,1165885.56,1160173.64,1722.273,1437,0.00,0.00
489,1168766.46,1164076.95,1725.547,1439,31.01,30.96
490,1171578.99,1167263.70,1728.738,1442,1075.18,1075.12
491,1174297.81,1171048.46,1731.818,1444,0.00,0.00
492,1176801.05,1174278.65,1734.650,1447,0.00,0.00
493,1179127.53,1176590.49,1737.279,1452,701.99,701.94
494,1181309.98,1178898.35,1739.743,1453,0.00,0.00
495,1183356.17,1181181.00,1742.052,1453,0.00,0.00
496,1185290.12,1183171.36,1744.232,1454,0.00,0.00
497,1187172.35,1185481.22,1746.353,1455,0.00,0.00
498,1189138.98,1187715.92,1748.569,1456,0.00,0.00
499,1191130.10,1190261.75,1750.812,1459,0.00,0.00
500,1193210.88,1192779.95,1753.155,1460,0.00,0.00
501,1195383.38,1195211.07,1755.599,1462,0.00,0.00
