hour,plan_spend,fact_spend,plan_kpi,fact_kpi,top_cap,top_spend
226,546870.71,547899.68,1895.383,1818,1016.50,1015.44
227,548944.57,550148.90,1901.397,1821,911.31,909.54
228,550815.07,552166.03,1906.815,1824,787.42,786.93
229,552591.58,554051.21,1911.949,1830,763.53,762.50
230,554285.71,555808.42,1916.834,1834,712.33,710.14
231,555918.95,557478.17,1921.530,1842,707.99,707.22
232,557536.93,559102.89,1926.171,1848,721.87,719.68
233,559176.73,560740.12,1930.861,1854,1088.63,1086.92
234,560871.20,562431.40,1935.694,1855,1172.93,1172.33
235,562655.00,564175.89,1940.768,1858,1140.62,1139.82
236,564588.13,566053.90,1946.250,1861,1287.82,1287.20
237,566681.86,568100.04,1952.172,1868,1491.67,1491.28
238,568936.65,570273.23,1958.532,1873,1513.17,1511.32
239,571428.57,572601.82,1965.543,1879,1492.78,1491.60
240,574079.39,575102.65,1972.979,1885,1566.21,1563.84
241,576969.27,577868.49,1981.063,1891,1755.05,1754.82
242,580021.03,580720.97,1989.576,1895,1513.70,1512.66
243,583172.20,583757.25,1998.343,1901,1597.61,1596.86
244,586464.01,586966.63,2007.477,1912,1627.01,1624.05
245,589826.24,590335.25,2016.781,1917,1877.17,1876.51
246,593113.52,593664.99,2025.857,1929,1702.25,1700.21
247,596241.32,596929.50,2034.476,1939,1317.65,1316.32
248,599136.39,599998.37,2042.443,1948,1213.56,1213.47
249,601718.42,602875.58,2049.546,1957,969.06,967.19
250,604013.56,605489.29,2055.853,1961,783.28,783.15
251,606087.43,607852.95,2061.547,1968,730.25,729.71
252,607957.93,609962.85,2066.678,1972,650.81,650.10
253,609734.44,611949.71,2071.540,1977,609.63,609.03
254,611428.57,613669.44,2076.167,1983,810.25,808.16
255,613061.81,615299.37,2080.616,1986,996.83,996.07
256,614679.79,616912.29,2085.012,1989,1027.59,1026.10
257,616319.59,618540.63,2089.455,1993,1044.06,1042.76
258,618014.06,620227.39,2094.033,1996,1176.51,1174.46
259,619797.86,622004.41,2098.840,2000,1282.74,1282.72
260,621730.99,623927.71,2104.034,2003,1446.83,1445.39
261,623824.72,626010.16,2109.646,2008,1606.88,1605.45
262,626079.51,628253.63,2115.673,2014,1764.46,1764.42
263,628571.43,630731.60,2122.318,2019,1973.82,1972.72
264,631222.24,633365.78,2129.369,2021,2114.82,2112.21
265,634112.13,636055.90,2137.035,2026,1534.18,1532.65
266,637163.89,638946.04,2145.112,2033,1657.50,1657.29
267,640315.06,641984.16,2153.432,2037,1625.16,1623.77
268,643606.87,645179.17,2162.103,2039,1552.42,1551.17
269,646969.10,648476.73,2170.938,2046,1457.89,1457.89
270,650256.38,651754.71,2179.560,2052,1275.16,1273.49
271,653384.18,655001.14,2187.752,2061,1300.97,1300.28
272,656279.24,658062.19,2195.324,2067,1188.68,1186.43
273,658861.27,660923.42,2202.079,2071,991.45,991.39
274,661156.42,663484.93,2208.077,2076,878.81,877.38
275,663230.29,665771.72,2213.493,2081,862.56,862.44
276,665100.78,667631.80,2218.375,2084,1085.27,1084.77
277,666877.30,669398.93,2223.002,2085,1040.12,1040.02
278,668571.42,671166.59,2227.405,2086,744.68,743.74
279,670204.67,672838.72,2231.640,2087,772.37,771.47
280,671822.64,674452.88,2235.824,2091,892.22,891.85
281,673462.44,676079.76,2240.054,2096,898.90,898.35
282,675156.92,677740.33,2244.413,2098,957.15,955.86
283,676940.72,679452.15,2248.990,2099,975.22,974.52
284,678873.85,681292.27,2253.937,2106,1132.61,1132.51
285,680967.58,683303.23,2259.282,2107,1351.02,1349.03
286,683222.37,685431.85,2265.024,2112,1366.42,1366.33
287,685714.29,687852.01,2271.356,2121,1800.79,1799.25
288,688365.10,690464.94,2278.076,2125,2051.46,2050.78
289,691254.98,693306.32,2285.385,2130,2232.40,2231.53
290,694306.74,696298.83,2293.087,2132,2322.39,2320.97
291,697457.92,699332.77,2301.022,2138,2118.56,2115.68
292,700749.72,702523.07,2309.295,2140,2230.89,2228.36
293,704111.96,705787.33,2317.727,2150,1755.44,1753.34
294,707399.23,709046.89,2325.957,2157,1377.28,1376.39
295,710527.04,712234.99,2333.778,2164,1539.86,1537.66
296,713422.10,715314.60,2341.009,2171,958.60,957.14
297,716004.13,717952.01,2347.460,2176,1507.24,1505.42
298,718299.28,720307.81,2353.189,2181,1313.18,1312.75
299,720373.15,722444.94,2358.363,2184,1149.48,1149.04
300,722243.64,724412.51,2363.026,2190,966.82,966.79
301,724020.15,726325.83,2367.448,2194,868.27,866.54
302,725714.28,728126.40,2371.655,2197,861.84,861.61
303,727347.52,729833.22,2375.702,2199,875.46,874.43
304,728965.50,731498.78,2379.703,2202,916.22,915.46
305,730605.30,733162.03,2383.746,2205,987.01,986.23
306,732299.77,734863.74,2387.914,2208,1055.49,1054.23
307,734083.57,736532.73,2392.292,2211,553.46,552.06
308,736016.71,738271.30,2397.024,2213,656.32,654.72
309,738110.43,740150.96,2402.138,2216,932.19,931.45
310,740365.22,742169.19,2407.633,2224,982.08,980.24
311,742857.14,744308.16,2413.694,2229,922.31,922.06
312,745507.96,746600.28,2420.127,2231,1034.56,1033.69
313,748397.84,749104.47,2427.126,2232,1129.68,1127.34
314,751449.60,751796.54,2434.502,2234,1184.96,1184.22
315,754600.77,754679.03,2442.103,2239,1210.82,1208.59
316,757892.58,757737.64,2450.030,2243,1077.72,1076.82
317,761254.82,760957.16,2458.110,2252,1130.52,1130.03
318,764542.09,764214.01,2465.998,2258,1123.65,1121.81
319,767669.90,767461.59,2473.494,2264,1212.45,1212.30
320,770564.96,770552.80,2480.427,2270,1072.47,1072.43
321,773146.99,773432.16,2486.611,2274,971.55,971.44
322,775442.14,776020.87,2492.103,2277,842.86,842.47
323,777516.00,778372.19,2497.064,2279,776.02,775.59
324,779386.50,780461.51,2501.536,2281,763.49,763.17
325,781163.01,782362.32,2505.775,2285,888.93,887.21
326,782857.14,784145.31,2509.811,2287,888.32,886.43
327,784490.38,785832.63,2513.693,2292,911.63,909.87
328,786108.36,787493.59,2517.531,2295,935.77,935.70
329,787748.16,789158.26,2521.411,2297,993.95,992.65
330,789442.63,790867.51,2525.412,2299,1037.74,1037.57
331,791226.43,792615.55,2529.615,2302,1040.15,1038.24
332,793159.56,794472.88,2534.159,2306,1128.99,1127.22
333,795253.29,796507.46,2539.070,2308,1410.78,1409.24
334,797508.08,798688.73,2544.349,2312,1550.68,1548.39
335,800000.00,801097.93,2550.171,2312,1751.46,1751.17
336,802650.81,803613.54,2556.353,2315,1684.61,1684.56
337,805540.70,806370.08,2563.079,2322,1870.17,1869.21
338,808592.46,809325.80,2570.169,2331,2075.89,2073.46
339,811743.63,812459.11,2577.477,2336,2474.65,2474.16
340,815035.44,815756.93,2585.099,2339,2632.88,2632.12
341,818397.67,819112.79,2592.869,2345,2616.14,2615.49
342,821684.95,822480.62,2600.456,2348,3010.01,3008.55
343,824812.75,825603.51,2607.667,2350,2363.33,2361.14
344,827707.81,828502.56,2614.335,2355,2041.60,2040.11
345,830289.85,831058.26,2620.283,2360,1750.79,1749.97
346,832584.99,833322.98,2625.567,2360,1497.83,1495.76
347,834658.86,835414.33,2630.338,2363,1195.01,1193.54
348,836529.36,837213.76,2634.639,2364,1151.12,1149.97
349,838305.87,838867.46,2638.718,2365,1060.62,1059.42
350,839999.99,840513.26,2642.601,2365,1028.43,1027.04
351,841633.24,842102.71,2646.337,2367,987.57,987.41
352,843251.22,843666.98,2650.031,2370,1092.58,1092.26
353,844891.01,845274.30,2653.767,2372,1160.42,1160.17
354,846585.49,846950.65,2657.619,2376,1251.63,1250.94
355,848369.29,848731.43,2661.667,2378,1363.32,1363.07
356,850302.42,850665.89,2666.044,2381,1484.43,1484.34
357,852396.15,852774.49,2670.776,2386,1697.97,1697.83
358,854650.94,855057.49,2675.863,2388,1890.99,1889.30
359,857142.86,857587.52,2681.475,2390,2118.08,2116.72
360,859793.67,860291.27,2687.434,2394,2293.47,2291.86
361,862683.55,863144.73,2693.919,2398,2204.03,2202.01
362,865735.32,866121.96,2700.756,2400,2090.78,2090.64
363,868886.49,869159.41,2707.804,2404,1489.25,1487.61
364,872178.29,872390.43,2715.154,2413,1444.48,1442.01
365,875540.53,875830.40,2722.650,2421,1794.48,1792.39
366,878827.81,879255.03,2729.969,2423,1622.93,1621.35
367,881955.61,882596.33,2736.925,2425,1628.41,1626.72
368,884850.67,885661.96,2743.359,2427,1541.38,1541.15
369,887432.70,888572.39,2749.096,2430,906.00,904.61
370,889727.85,891111.18,2754.193,2436,909.27,908.83
371,891801.72,893458.97,2758.796,2440,711.81,711.54
372,893672.21,895550.40,2762.945,2445,616.82,615.45
373,895448.72,897485.88,2766.879,2450,621.73,621.02
374,897142.85,899190.51,2770.626,2453,678.33,676.41
375,898776.09,900789.68,2774.231,2457,704.27,703.41
376,900394.07,902339.11,2777.797,2462,735.71,735.67
377,902033.87,903863.29,2781.404,2464,820.63,818.55
378,903728.34,905423.52,2785.124,2468,927.96,927.03
379,905512.15,907048.42,2789.033,2469,957.66,956.44
380,907445.28,908816.86,2793.262,2472,1074.32,1072.97
381,909539.00,910746.69,2797.834,2473,1211.42,1211.03
382,911793.80,912849.42,2802.749,2476,1267.31,1265.40
383,914285.71,915142.96,2808.173,2482,1380.46,1377.79
384,916936.53,917637.20,2813.934,2490,1417.18,1414.32
385,919826.41,920376.19,2820.203,2496,1455.25,1452.84
386,922878.17,923306.07,2826.813,2500,1466.74,1466.04
387,926029.34,926424.57,2833.629,2502,1475.80,1473.17
388,929321.15,929732.81,2840.737,2510,1506.64,1506.54
389,932683.39,933293.90,2847.987,2514,2395.62,2395.07
390,935970.66,936767.60,2855.066,2518,2078.38,2076.97
391,939098.47,940127.15,2861.794,2523,1722.32,1719.89
392,941993.53,943304.86,2868.016,2528,881.47,880.30
393,944575.56,946256.12,2873.565,2539,803.57,802.78
394,946870.71,948948.92,2878.494,2541,572.70,570.55
395,948944.57,951395.64,2882.945,2547,531.82,530.43
396,950815.07,953601.05,2886.957,2550,439.76,439.10
397,952591.58,955710.12,2890.763,2554,370.65,368.61
398,954285.71,957680.46,2894.387,2557,290.83,290.38
399,955918.95,959517.04,2897.875,2558,279.49,279.09
400,957536.93,961237.14,2901.325,2561,335.93,335.15
401,959176.73,962889.83,2904.815,2567,341.39,340.83
402,960871.20,964500.01,2908.416,2570,367.49,365.58
403,962655.00,966108.49,2912.201,2576,400.68,399.91
404,964588.13,967776.30,2916.296,2580,416.12,415.80
405,966681.86,969495.21,2920.724,2582,309.50,307.22
406,968936.65,971335.91,2925.486,2583,393.41,393.33
407,971428.57,973324.02,2930.741,2588,492.51,490.35
408,974079.39,975514.02,2936.322,2591,637.50,636.47
409,976969.27,977982.91,2942.398,2597,862.94,859.73
410,980021.03,980585.92,2948.804,2601,748.59,748.04
411,983172.20,983313.17,2955.410,2602,544.13,542.28
412,986464.01,986307.78,2962.300,2607,689.49,687.27
413,989826.24,989470.42,2969.327,2618,636.77,636.44
414,993113.52,992788.63,2976.190,2619,1947.41,1946.87
415,996241.32,996086.93,2982.712,2621,267.05,265.61
416,999136.39,999259.96,2988.744,2625,542.03,541.47
417,1001718.42,1002313.94,2994.123,2629,478.63,476.97
418,1004013.56,1005101.52,2998.900,2634,411.14,410.26
419,1006087.43,1007684.58,3003.214,2635,381.89,381.01
420,1007957.93,1009939.28,3007.102,2639,457.70,457.29
421,1009734.44,1012007.25,3010.791,2643,481.44,481.11
422,1011428.57,1013864.04,3014.303,2644,507.92,505.78
423,1013061.81,1015602.89,3017.685,2646,527.56,526.33
424,1014679.79,1017241.18,3021.031,2648,598.64,597.86
425,1016319.59,1018820.39,3024.416,2650,723.11,722.54
426,1018014.06,1020417.73,3027.909,2650,776.92,776.84
427,1019797.86,1022064.13,3031.582,2653,865.96,864.59
428,1021730.99,1023849.79,3035.555,2658,1101.17,1099.52
429,1023824.72,1025894.04,3039.853,2660,1517.29,1516.36
430,1026079.51,1028110.60,3044.476,2661,1721.98,1720.57
431,1028571.43,1030491.23,3049.577,2663,1706.18,1705.94
432,1031222.24,1032990.43,3054.997,2666,1673.79,1671.77
433,1034112.13,1035712.39,3060.896,2669,1688.84,1688.45
434,1037163.89,1038482.86,3067.118,2674,1319.50,1317.03
435,1040315.06,1041450.55,3073.533,2678,1434.02,1432.51
436,1043606.87,1044575.56,3080.225,2686,1211.95,1211.60
437,1046969.10,1047867.17,3087.051,2694,1168.68,1167.30
438,1050256.38,1051176.65,3093.717,2701,1230.91,1228.54
439,1053384.18,1054454.73,3100.052,2703,1495.67,1494.01
440,1056279.24,1057511.72,3105.911,2707,1371.97,1370.78
441,1058861.27,1060281.06,3111.134,2707,1212.10,1211.32
442,1061156.42,1062751.53,3115.774,2711,1021.06,1020.58
443,1063230.29,1065000.49,3119.963,2711,843.70,841.51
444,1065100.78,1066963.63,3123.739,2713,776.18,774.37
445,1066877.30,1068735.51,3127.321,2719,841.80,839.71
446,1068571.42,1070444.58,3130.733,2721,695.84,695.58
447,1070204.67,1071970.96,3134.018,2722,822.26,821.15
448,1071822.64,1073523.03,3137.268,2725,747.60,746.77
449,1073462.44,1075098.24,3140.558,2726,715.86,715.29
450,1075156.92,1076703.11,3143.953,2727,690.31,690.28
451,1076940.72,1078337.62,3147.523,2730,766.57,764.84
452,1078873.85,1080105.59,3151.386,2735,967.18,965.33
453,1080967.58,1082169.45,3155.565,2740,1574.91,1572.71
454,1083222.37,1084428.32,3160.061,2742,1859.69,1859.23
455,1085714.29,1086867.96,3165.023,2745,1891.60,1891.07
456,1088365.10,1089423.53,3170.294,2747,1921.38,1920.87
457,1091254.98,1092033.14,3176.033,2751,1646.50,1646.36
458,1094306.74,1094766.14,3182.086,2753,1647.25,1644.59
459,1097457.92,1097609.65,3188.327,2762,1571.62,1569.83
460,1100749.72,1100593.59,3194.839,2762,1628.18,1628.06
461,1104111.96,1103737.44,3201.481,2765,1122.67,1122.61
462,1107399.23,1106804.95,3207.967,2769,1324.12,1321.49
463,1110527.04,1109849.29,3214.131,2776,1324.39,1324.20
464,1113422.10,1112788.30,3219.832,2783,970.67,968.79
465,1116004.13,1115658.78,3224.913,2792,747.79,747.33
466,1118299.28,1118486.75,3229.427,2801,250.51,249.30
467,1120373.15,1121350.25,3233.502,2804,0.00,0.00
468,1122243.64,1123977.55,3237.175,2809,130.11,130.05
469,1124020.15,1126411.82,3240.660,2817,162.37,161.01
470,1125714.28,1128801.71,3243.979,2821,0.00,0.00
471,1127347.52,1130983.57,3247.176,2829,14.86,13.75
472,1128965.50,1133024.73,3250.339,2835,0.00,0.00
473,1130605.30,1134914.35,3253.541,2835,0.00,0.00
474,1132299.77,1136652.49,3256.847,2835,12.36,11.73
