hour,plan_spend,fact_spend,plan_kpi,fact_kpi,top_cap,top_spend
135,328765.35,323620.28,1125.357,1455,1204.53,1204.43
136,330970.45,325839.48,1132.066,1459,1027.55,1027.43
137,332930.10,327812.05,1138.014,1463,878.12,878.00
138,334766.20,329660.84,1143.574,1470,780.45,780.41
139,336463.89,331322.77,1148.704,1475,714.57,714.49
140,338082.54,332952.69,1153.587,1477,680.48,680.31
141,339664.85,334545.84,1158.354,1484,679.88,679.75
142,341263.98,336155.68,1163.168,1488,717.90,717.88
143,342857.14,337759.29,1167.958,1491,727.52,727.41
144,344543.75,339456.65,1173.024,1497,786.07,785.85
145,346344.58,341268.95,1178.428,1503,858.23,858.23
146,348256.36,343192.58,1184.161,1510,934.47,934.41
147,350349.82,345298.63,1190.433,1515,1048.23,1048.09
148,352642.83,347605.10,1197.298,1523,1182.76,1182.68
149,355163.79,350140.46,1204.840,1533,1340.27,1340.26
150,357921.34,352913.20,1213.083,1546,1492.55,1492.34
151,360942.12,355950.16,1222.109,1557,1690.50,1690.45
152,364131.07,359155.82,1231.625,1564,1804.32,1804.13
153,367507.12,362549.21,1241.691,1585,1944.62,1944.49
154,370908.70,365968.46,1251.814,1597,1953.27,1953.26
155,374332.59,369410.18,1261.982,1603,1944.76,1944.55
156,377574.22,372669.26,1271.584,1611,1808.06,1808.03
157,380653.37,375765.34,1280.678,1619,1677.34,1677.19
158,383426.66,378555.22,1288.825,1631,1398.52,1398.35
159,385908.21,381052.31,1296.088,1636,1204.54,1204.51
160,388113.30,383271.67,1302.518,1642,1027.55,1027.46
161,390072.96,385244.46,1308.213,1645,878.13,878.09
162,391909.06,387093.28,1313.527,1652,780.45,780.32
163,393606.74,388802.85,1318.431,1656,714.57,714.48
164,395225.40,390432.81,1323.099,1661,680.48,680.35
165,396807.71,392025.99,1327.661,1662,679.89,679.78
166,398406.84,393635.84,1332.277,1665,717.90,717.88
167,400000.00,395239.42,1336.874,1670,727.52,727.39
168,401686.60,396936.83,1341.740,1678,786.07,785.90
169,403487.44,398674.78,1346.936,1686,858.24,858.22
170,405399.22,400598.57,1352.455,1695,934.47,934.38
171,407492.67,402704.92,1358.500,1702,1048.24,1048.19
172,409785.69,405011.68,1365.127,1709,1182.77,1182.76
173,412306.65,407547.05,1372.418,1720,1340.28,1340.06
174,415064.20,410320.21,1380.393,1731,1492.56,1492.51
175,418084.97,413357.40,1389.141,1736,1690.51,1690.43
176,421273.93,416563.27,1398.371,1745,1804.33,1804.09
177,424649.97,419956.99,1408.123,1754,1944.63,1944.56
178,428051.56,423376.32,1417.907,1765,1953.28,1953.07
179,431475.45,426818.47,1427.706,1775,1944.77,1944.68
180,434717.08,430077.87,1436.934,1784,1808.07,1808.07
181,437796.23,433174.38,1445.649,1797,1677.35,1677.34
182,440569.52,435964.61,1453.426,1806,1398.53,1398.44
183,443051.06,438461.83,1460.343,1813,1204.54,1204.42
184,445256.16,440681.48,1466.456,1816,1027.56,1027.52
185,447215.82,442654.51,1471.861,1819,878.13,878.11
186,449051.92,444503.52,1476.896,1826,780.45,780.29
187,450749.60,446213.25,1481.539,1832,714.57,714.47
188,452368.26,447843.36,1485.957,1835,680.49,680.32
189,453950.57,449436.82,1490.274,1837,679.89,679.87
190,455549.70,451046.71,1494.640,1843,717.91,717.76
191,457142.86,452650.55,1498.987,1848,727.52,727.49
192,458829.46,454348.16,1503.587,1852,786.08,785.94
193,460630.29,456160.61,1508.496,1862,858.24,858.18
194,462542.08,458084.50,1513.707,1869,934.48,934.47
195,464635.53,460190.69,1519.410,1873,1048.24,1048.04
196,466928.54,462433.45,1525.655,1886,1182.77,1182.57
197,469449.51,464969.19,1532.519,1891,1340.29,1340.22
198,472207.05,467742.55,1540.015,1901,1492.57,1492.48
199,475227.83,470759.21,1548.222,1907,1690.52,1690.30
200,478416.79,473965.66,1556.862,1914,1804.34,1804.32
201,481792.83,477359.81,1565.988,1926,1944.64,1944.63
202,485194.42,480779.56,1575.145,1937,1953.29,1953.14
203,488618.30,484221.95,1584.316,1946,1944.78,1944.58
204,491859.94,487481.60,1592.953,1951,1808.08,1807.99
205,494939.08,490578.32,1601.111,1958,1677.37,1677.21
206,497712.38,493368.88,1608.394,1965,1398.54,1398.44
207,500193.92,495866.51,1614.873,1968,1204.55,1204.51
208,502399.02,498086.36,1620.601,1971,1027.56,1027.46
209,504358.67,500059.60,1625.666,1976,878.14,878.07
210,506194.78,501886.43,1630.387,1977,780.46,780.46
211,507892.46,503596.45,1634.741,1979,714.58,714.45
212,509511.12,505226.82,1638.885,1981,680.49,680.31
213,511093.42,506813.60,1642.933,1988,679.90,679.77
214,512692.55,508423.88,1647.028,1992,717.91,717.87
215,514285.71,510028.03,1651.105,1997,727.53,727.51
216,515972.32,511726.05,1655.419,1999,786.08,786.07
217,517773.15,513538.70,1660.024,2001,858.25,858.08
218,519684.93,515462.85,1664.911,2005,934.48,934.42
219,521778.39,517569.42,1670.259,2018,1048.25,1048.07
220,524071.40,519876.51,1676.117,2030,1182.78,1182.73
221,526592.37,522412.37,1682.554,2042,1340.30,1340.16
222,529349.91,525185.87,1689.584,2052,1492.58,1492.44
223,532370.69,528223.47,1697.281,2057,1690.53,1690.41
224,535559.65,531430.03,1705.386,2073,1804.35,1804.32
225,538935.69,534824.09,1713.946,2081,1944.65,1944.44
226,542337.27,538243.97,1722.537,2092,1953.30,1953.14
227,545761.16,541686.60,1731.144,2106,1944.79,1944.69
228,549002.80,544946.43,1739.252,2114,1808.09,1808.03
229,552081.94,548043.39,1746.915,2120,1677.38,1677.35
230,554855.24,550834.04,1753.760,2127,1398.55,1398.42
231,557336.78,553331.75,1759.853,2136,1204.56,1204.48
232,559541.87,555551.80,1765.242,2139,1027.57,1027.55
233,561501.53,557525.17,1770.009,2143,878.14,878.09
234,563337.63,559374.68,1774.455,2145,780.46,780.46
235,565035.32,561084.82,1778.556,2147,714.58,714.53
236,566653.97,562715.37,1782.460,2152,680.50,680.46
237,568236.28,564308.99,1786.273,2159,679.90,679.75
238,569835.41,565919.17,1790.131,2164,717.92,717.76
239,571428.57,567523.33,1793.971,2168,727.53,727.53
240,573115.18,569221.34,1798.035,2173,786.09,786.05
241,574916.01,571034.06,1802.372,2179,858.25,858.16
242,576827.79,572958.08,1806.975,2186,934.49,934.29
243,578921.25,575064.76,1812.013,2191,1048.26,1048.19
244,581214.26,577371.90,1817.529,2199,1182.79,1182.79
245,583735.22,579907.76,1823.592,2209,1340.30,1340.15
246,586492.77,582681.38,1830.213,2221,1492.59,1492.56
247,589513.55,585719.01,1837.462,2229,1690.54,1690.44
248,592702.50,588925.48,1845.095,2238,1804.36,1804.23
249,596078.54,592319.65,1853.159,2257,1944.66,1944.54
250,599480.13,595739.55,1861.254,2265,1953.32,1953.16
251,602904.02,599182.29,1869.367,2277,1944.81,1944.80
252,606145.65,602442.20,1877.014,2282,1808.10,1808.10
253,609224.80,605539.07,1884.243,2296,1677.39,1677.27
254,611998.09,608329.76,1890.707,2301,1398.56,1398.44
255,614479.64,610827.47,1896.465,2305,1204.57,1204.47
256,616684.73,613047.37,1901.559,2307,1027.58,1027.41
257,618644.39,615020.56,1906.068,2313,878.15,877.92
258,620480.49,616869.95,1910.276,2317,780.47,780.33
259,622178.17,618579.93,1914.158,2319,714.59,714.37
260,623796.83,620210.39,1917.853,2325,680.50,680.38
261,625379.14,621803.96,1921.463,2329,679.91,679.69
262,626978.27,623414.29,1925.114,2335,717.92,717.92
263,628571.43,625018.46,1928.749,2339,727.54,727.53
264,630258.03,626716.48,1932.596,2345,786.10,786.05
265,632058.86,628529.10,1936.701,2349,858.26,858.04
266,633970.65,630453.28,1941.057,2354,934.50,934.46
267,636064.10,632560.00,1945.825,2357,1048.27,1048.21
268,638357.11,634867.13,1951.045,2360,1182.80,1182.78
269,640878.08,637403.09,1956.781,2364,1340.32,1340.25
270,643635.62,640176.66,1963.047,2372,1492.60,1492.51
271,646656.40,643214.34,1969.905,2380,1690.55,1690.49
272,649845.36,646420.94,1977.129,2384,1804.38,1804.35
273,653221.40,649815.22,1984.761,2391,1944.68,1944.66
274,656622.99,653235.23,1992.425,2393,1953.33,1953.29
275,660046.87,656677.80,2000.109,2400,1944.82,1944.63
276,663288.51,659937.70,2007.354,2409,1808.12,1808.09
277,666367.65,663034.63,2014.208,2411,1677.40,1677.30
278,669140.95,665825.35,2020.341,2414,1398.57,1398.49
279,671622.49,668323.13,2025.807,2419,1204.58,1204.55
280,673827.59,670543.06,2030.646,2428,1027.59,1027.42
281,675787.25,672516.27,2034.931,2436,878.16,877.93
282,677623.35,674365.66,2038.932,2442,780.48,780.33
283,679321.03,676075.85,2042.624,2445,714.60,714.59
284,680939.69,677706.29,2046.138,2451,680.51,680.35
285,682521.99,679299.99,2049.572,2453,679.91,679.83
286,684121.12,680910.17,2053.044,2455,717.93,717.77
287,685714.29,682514.30,2056.501,2458,727.55,727.50
288,687400.89,684212.27,2060.158,2460,786.10,786.00
289,689201.72,686024.86,2064.062,2464,858.27,858.03
290,691113.51,687948.95,2068.204,2469,934.51,934.34
291,693206.96,690055.57,2072.737,2476,1048.27,1048.11
292,695499.97,692362.67,2077.699,2481,1182.81,1182.74
293,698020.94,694898.67,2083.152,2490,1340.33,1340.28
294,700778.48,697672.33,2089.108,2497,1492.62,1492.59
295,703799.26,700710.10,2095.627,2510,1690.57,1690.57
296,706988.22,703916.65,2102.495,2514,1804.40,1804.31
297,710364.26,707310.90,2109.751,2527,1944.70,1944.61
298,713765.84,710730.77,2117.039,2534,1953.35,1953.13
299,717189.73,714173.50,2124.350,2538,1944.84,1944.78
300,720431.37,717433.42,2131.246,2548,1808.14,1808.12
301,723510.51,720530.33,2137.772,2556,1677.42,1677.29
302,726283.81,723321.12,2143.617,2562,1398.58,1398.54
303,728765.35,725818.79,2148.829,2567,1204.59,1204.43
304,730970.45,728038.86,2153.445,2572,1027.60,1027.55
305,732930.10,730012.23,2157.535,2575,878.16,878.10
306,734766.20,731861.75,2161.355,2582,780.48,780.47
307,736463.89,733571.92,2164.881,2586,714.60,714.56
308,738082.54,735202.33,2168.238,2586,680.51,680.32
309,739664.85,736796.10,2171.518,2587,679.92,679.91
310,741263.98,738406.24,2174.834,2589,717.93,717.72
311,742857.14,740010.32,2178.135,2590,727.55,727.45
312,744543.75,741708.29,2181.627,2594,786.11,785.99
313,746344.58,743521.09,2185.354,2595,858.27,858.21
314,748256.36,745445.23,2189.309,2595,934.51,934.41
315,750349.82,747551.91,2193.637,2600,1048.28,1048.19
316,752642.83,749858.93,2198.374,2603,1182.82,1182.66
317,755163.79,752394.80,2203.579,2605,1340.34,1340.18
318,757921.34,755168.35,2209.265,2613,1492.63,1492.48
319,760942.12,758205.89,2215.487,2625,1690.58,1690.35
320,764131.07,761412.28,2222.043,2635,1804.41,1804.13
321,767507.12,764806.45,2228.970,2646,1944.72,1944.54
322,770908.70,768226.40,2235.930,2654,1953.37,1953.22
323,774332.59,771669.07,2242.914,2658,1944.86,1944.71
324,777574.22,774929.00,2249.504,2665,1808.16,1808.14
325,780653.37,778025.88,2255.743,2667,1677.44,1677.24
326,783426.66,780816.68,2261.336,2669,1398.60,1398.55
327,785908.21,783314.43,2266.325,2673,1204.60,1204.52
328,788113.30,785534.47,2270.746,2678,1027.61,1027.53
329,790072.96,787507.90,2274.664,2687,878.18,878.17
330,791909.06,789357.28,2278.325,2691,780.49,780.32
331,793606.74,791067.39,2281.705,2693,714.61,714.53
332,795225.40,792698.00,2284.924,2695,680.52,680.51
333,796807.71,794291.64,2288.068,2696,679.93,679.75
334,798406.84,795901.86,2291.246,2699,717.94,717.80
335,800000.00,797505.91,2294.410,2703,727.56,727.41
336,801686.60,799203.91,2297.757,2705,786.12,786.02
337,803487.44,801016.70,2301.329,2710,858.29,858.22
338,805399.22,802940.91,2305.119,2712,934.53,934.49
339,807492.67,805047.64,2309.266,2715,1048.30,1048.22
340,809785.69,807354.62,2313.805,2718,1182.84,1182.61
341,812306.65,809890.48,2318.792,2727,1340.36,1340.15
342,815064.20,812664.15,2324.240,2729,1492.65,1492.59
343,818084.97,815701.62,2330.201,2734,1690.61,1690.29
344,821273.93,818908.17,2336.483,2740,1804.44,1804.29
345,824649.97,822302.54,2343.120,2750,1944.75,1944.74
346,828051.56,825722.53,2349.791,2759,1953.40,1953.24
347,831475.45,829165.34,2356.486,2768,1944.89,1944.88
348,834717.08,832425.25,2362.806,2774,1808.18,1808.11
349,837796.23,835522.31,2368.792,2779,1677.46,1677.46
350,840569.52,838313.10,2374.162,2785,1398.62,1398.52
351,843051.06,840810.92,2378.953,2788,1204.62,1204.60
352,845256.16,843030.83,2383.201,2789,1027.62,1027.41
353,847215.82,845004.26,2386.967,2794,878.19,878.14
354,849051.92,846853.72,2390.487,2799,780.50,780.42
355,850749.60,848563.89,2393.738,2804,714.62,714.56
356,852368.26,850194.49,2396.833,2806,680.53,680.50
357,853950.57,851788.13,2399.858,2807,679.94,679.75
358,855549.70,853398.48,2402.913,2810,717.95,717.92
359,857142.86,855002.52,2405.956,2816,727.57,727.39
360,858829.46,856700.59,2409.174,2818,786.13,786.10
361,860630.29,858513.41,2412.609,2822,858.30,858.25
362,862542.08,860437.66,2416.252,2830,934.54,934.50
363,864635.53,862544.41,2420.239,2834,1048.31,1048.26
364,866928.54,864851.52,2424.603,2838,1182.85,1182.74
365,869449.51,867387.49,2429.396,2844,1340.37,1340.25
366,872207.05,870161.14,2434.632,2850,1492.67,1492.58
367,875227.83,873198.83,2440.362,2854,1690.63,1690.48
368,878416.79,876405.48,2446.400,2863,1804.46,1804.41
369,881792.83,879799.84,2452.780,2866,1944.77,1944.71
370,885194.42,883219.79,2459.194,2874,1953.42,1953.20
371,888618.30,886662.43,2465.633,2878,1944.91,1944.69
372,891859.94,889922.40,2471.713,2883,1808.20,1808.16
373,894939.08,893019.41,2477.473,2887,1677.48,1677.38
374,897712.38,895810.12,2482.644,2890,1398.64,1398.44
375,900193.92,898307.83,2487.259,2895,1204.64,1204.48
376,902399.02,900527.86,2491.352,2897,1027.64,1027.51
377,904358.67,902501.19,2494.982,2899,878.20,878.04
378,906194.78,904350.72,2498.377,2902,780.52,780.45
379,907892.46,906060.95,2501.512,2905,714.63,714.62
380,909511.12,907691.38,2504.498,2911,680.54,680.34
381,911093.42,909285.08,2507.414,2912,679.95,679.80
382,912692.55,910895.46,2510.361,2917,717.96,717.95
383,914285.71,912499.58,2513.294,2923,727.58,727.49
384,915972.32,914197.63,2516.398,2928,786.14,786.08
385,917773.15,916010.44,2519.709,2931,858.31,858.23
386,919684.93,917934.69,2523.222,2935,934.55,934.50
387,921778.39,920041.50,2527.066,2937,1048.33,1048.30
388,924071.40,922348.53,2531.272,2940,1182.87,1182.67
389,926592.37,924884.56,2535.892,2947,1340.40,1340.32
390,929349.91,927658.24,2540.940,2952,1492.70,1492.61
391,932370.69,930695.90,2546.462,2956,1690.66,1690.45
392,935559.65,933902.50,2552.282,2962,1804.49,1804.34
393,938935.69,937296.80,2558.433,2972,1944.80,1944.66
394,942337.27,940716.90,2564.616,2978,1953.46,1953.36
395,945761.16,944159.67,2570.825,2987,1944.95,1944.81
396,949002.80,947419.72,2576.690,2990,1808.24,1808.23
397,952081.94,950516.83,2582.248,2995,1677.51,1677.47
398,954855.24,953307.59,2587.240,2999,1398.66,1398.52
399,957336.78,955805.35,2591.698,3006,1204.66,1204.52
400,959541.87,958025.25,2595.651,3010,1027.65,1027.40
401,961501.53,959998.67,2599.159,3013,878.22,878.14
402,963337.63,961848.14,2602.441,3017,780.53,780.41
403,965035.32,963558.32,2605.471,3021,714.65,714.57
404,966653.97,965188.81,2608.358,3023,680.55,680.38
405,968236.28,966782.48,2611.177,3028,679.96,679.78
406,969835.41,968392.68,2614.026,3029,717.98,717.78
407,971428.57,969996.84,2616.861,3031,727.60,727.53
408,973115.18,971694.96,2619.861,3034,786.16,786.13
409,974916.01,973507.86,2623.061,3038,858.33,858.32
410,976827.79,975432.09,2626.456,3045,934.57,934.50
411,978921.25,977538.86,2630.171,3048,1048.35,1048.27
412,981214.26,979846.05,2634.236,3055,1182.90,1182.84
413,983735.22,982381.98,2638.700,3066,1340.43,1340.21
414,986492.77,985155.74,2643.577,3071,1492.73,1492.68
415,989513.55,988193.48,2648.913,3073,1690.70,1690.54
416,992702.50,991400.21,2654.537,3077,1804.53,1804.47
417,996078.54,994794.64,2660.480,3083,1944.85,1944.79
418,999480.13,998214.87,2666.456,3092,1953.50,1953.49
419,1002904.02,1001657.78,2672.458,3094,1944.99,1944.94
420,1006145.65,1004917.76,2678.128,3100,1808.27,1808.17
421,1009224.80,1008014.84,2683.504,3106,1677.55,1677.44
422,1011998.09,1010805.57,2688.334,3110,1398.69,1398.49
423,1014479.64,1013303.30,2692.648,3115,1204.69,1204.50
424,1016684.73,1015523.48,2696.476,3120,1027.68,1027.66
425,1018644.39,1017496.86,2699.873,3124,878.24,878.11
426,1020480.49,1019346.46,2703.051,3124,780.55,780.55
427,1022178.17,1021056.65,2705.987,3127,714.66,714.60
428,1023796.83,1022687.05,2708.784,3131,680.57,680.30
429,1025379.14,1024280.83,2711.515,3133,679.98,679.88
430,1026978.27,1025891.16,2714.274,3136,718.00,717.91
431,1028571.43,1027495.31,2717.021,3137,727.61,727.50
432,1030258.03,1029193.43,2719.926,3141,786.18,786.13
433,1032058.86,1031006.29,2723.026,3143,858.35,858.28
434,1033970.65,1032930.50,2726.314,3147,934.60,934.46
435,1036064.10,1035037.36,2729.912,3155,1048.38,1048.35
436,1038357.11,1037344.40,2733.848,3160,1182.92,1182.65
437,1040878.08,1039880.50,2738.171,3165,1340.46,1340.40
438,1043635.62,1042654.34,2742.894,3174,1492.77,1492.76
439,1046656.40,1045692.25,2748.060,3178,1690.74,1690.69
440,1049845.36,1048898.85,2753.506,3186,1804.58,1804.35
441,1053221.40,1052293.17,2759.261,3192,1944.90,1944.67
442,1056622.99,1055713.32,2765.048,3199,1953.56,1953.41
443,1060046.87,1059156.24,2770.863,3202,1945.05,1944.96
444,1063288.51,1062416.31,2776.356,3208,1808.33,1808.23
445,1066367.65,1065513.40,2781.565,3213,1677.60,1677.46
446,1069140.95,1068304.26,2786.248,3216,1398.74,1398.62
447,1071622.49,1070802.11,2790.432,3220,1204.73,1204.60
448,1073827.59,1073022.30,2794.145,3224,1027.71,1027.67
449,1075787.25,1074995.79,2797.441,3226,878.27,878.20
450,1077623.35,1076845.39,2800.525,3228,780.57,780.54
451,1079321.03,1078555.59,2803.374,3230,714.68,714.57
452,1080939.69,1080186.25,2806.088,3232,680.59,680.57
453,1082521.99,1081780.12,2808.740,3237,680.00,679.97
454,1084121.12,1083390.55,2811.417,3240,718.02,717.99
455,1085714.29,1084994.76,2814.082,3241,727.64,727.57
456,1087400.89,1086692.81,2816.902,3244,786.20,786.06
457,1089201.72,1088505.54,2819.909,3246,858.38,858.15
458,1091113.51,1090429.67,2823.100,3251,934.63,934.38
459,1093206.96,1092536.51,2826.590,3256,1048.42,1048.31
460,1095499.97,1094843.83,2830.409,3262,1182.97,1182.96
461,1098020.94,1097379.90,2834.603,3266,1340.51,1340.35
462,1100778.48,1100153.74,2839.185,3271,1492.83,1492.75
463,1103799.26,1103191.62,2844.197,3278,1690.81,1690.67
464,1106988.22,1106398.33,2849.480,3283,1804.66,1804.43
465,1110364.26,1109792.80,2855.063,3288,1944.99,1944.81
466,1113765.84,1113213.07,2860.679,3295,1953.65,1953.50
467,1117189.73,1116656.00,2866.321,3301,1945.14,1944.97
468,1120431.37,1119916.25,2871.653,3308,1808.42,1808.41
469,1123510.51,1123013.32,2876.710,3309,1677.68,1677.44
470,1126283.81,1125804.21,2881.258,3314,1398.81,1398.61
471,1128765.35,1128302.11,2885.322,3323,1204.80,1204.65
472,1130970.45,1130522.32,2888.929,3326,1027.78,1027.67
473,1132930.10,1132495.70,2892.132,3327,878.32,878.08
474,1134766.20,1134345.22,2895.130,3331,780.63,780.43
475,1136463.89,1136055.46,2897.899,3333,714.74,714.64
476,1138082.54,1137686.18,2900.538,3335,680.64,680.60
477,1139664.85,1139279.94,2903.115,3335,680.05,679.86
478,1141263.98,1140890.45,2905.717,3337,718.08,718.07
479,1142857.14,1142494.71,2908.308,3339,727.70,727.61
