hour,plan_spend,fact_spend,plan_kpi,fact_kpi,top_cap,top_spend
476,1136016.71,1137982.24,3264.085,2833,1511.63,1510.50
477,1138110.43,1139941.18,3268.155,2835,1217.72,1217.64
478,1140365.22,1142299.66,3272.534,2841,2360.32,2358.48
479,1142857.14,1144939.29,3277.368,2843,2640.41,2639.63
480,1145507.96,1147431.95,3282.503,2845,1884.93,1884.30
481,1148397.84,1150011.21,3288.096,2846,1715.61,1714.16
482,1151449.60,1152801.28,3293.993,2852,1955.28,1953.04
483,1154600.77,1156009.87,3300.076,2854,2839.44,2837.83
484,1157892.58,1158905.09,3306.421,2858,1680.39,1678.49
485,1161254.82,1161845.52,3312.894,2861,1540.16,1539.77
486,1164542.09,1164660.85,3319.215,2864,960.80,960.27
487,1167669.90,1167516.79,3325.222,2870,999.08,998.36
488,1170564.96,1170413.52,3330.778,2870,1945.32,1944.80
489,1173146.99,1173377.32,3335.729,2874,279.91,278.79
490,1175442.14,1175964.72,3340.126,2879,163.07,162.34
491,1177516.00,1178527.17,3344.097,2883,0.00,0.00
492,1179386.50,1180876.39,3347.675,2891,153.53,153.14
493,1181163.01,1183182.74,3351.071,2899,0.00,0.00
494,1182857.14,1185325.55,3354.305,2901,0.00,0.00
495,1184490.38,1187291.41,3357.421,2902,0.00,0.00
496,1186108.36,1189121.14,3360.504,2904,0.00,0.00
497,1187748.16,1190687.27,3363.625,2907,266.63,265.45
498,1189442.63,1191870.29,3366.848,2910,1184.35,1183.02
499,1191226.43,1193160.25,3370.237,2912,1291.50,1289.96
500,1193159.56,1194616.77,3373.906,2916,1457.04,1456.52
501,1195253.29,1196234.69,3377.877,2917,1618.36,1617.92
502,1197508.08,1198011.49,3382.148,2917,1777.24,1776.79
503,1200000.00,1199997.57,3386.864,2921,1988.51,1986.09
